Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Regulatory T Cell Differentiation (GO:0045589)	4/22	4.6590552268685297E-4	0.0458956119355813	0	0	13.030182421227197	99.96140519037026	IL4I1;FOXP3;HLA-G;VSIR
Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)	5/39	4.872145640719883E-4	0.0458956119355813	0	0	8.641687213807678	65.90847144820874	ZFP36;TUT7;NLRP6;TUT4;CNOT9
Histone mRNA Metabolic Process (GO:0008334)	4/23	5.565060167244852E-4	0.0491464376019811	0	0	12.343754909662215	92.50203264703903	TUT7;TUT4;TENT2;TENT4B
Negative Regulation Of T Cell Activation (GO:0050868)	5/49	0.0014055177024159477	0.11667443815813835	0	0	6.674265106151334	43.832232092268306	RIPOR2;IL4I1;FOXP3;HLA-G;VSIR
Negative Regulation Of T Cell Mediated Immunity (GO:0002710)	3/14	0.001529249312426771	0.11667443815813835	0	0	15.949675324675324	103.40139917274156	IL4I1;FOXP3;HLA-G
Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095)	4/30	0.0015688707183330707	0.11667443815813835	0	0	9.017221584385764	58.227799500415024	BABAM2;CDKN1A;MRE11;NOP53
miRNA Metabolic Process (GO:0010586)	3/15	0.0018876929710139995	0.13336550840213907	0	0	14.619791666666666	91.70117899516119	TUT7;TUT4;TENT4B
ncRNA Catabolic Process (GO:0034661)	4/33	0.002250999533142841	0.14735847477681363	0	0	8.083170355120947	49.27808556209934	TRIR;TUT4;MTREX;TENT4B
Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)	3/16	0.002294328694331139	0.14735847477681363	0	0	13.494505494505495	82.01036047278086	NR4A3;PLCG2;HLA-G
ATP Metabolic Process (GO:0046034)	4/34	0.002517487253303317	0.1546612821268516	0	0	7.8133333333333335	46.75884642692736	ATP5F1A;ATP5F1B;ATP5PO;ATP5F1C
ncRNA Metabolic Process (GO:0034660)	3/17	0.0027512419746719956	0.16197937125881373	0	0	12.529974489795919	73.87300621096854	TUT7;TUT4;TENT4B
Endosomal Transport (GO:0016197)	9/180	0.003690289555342654	0.20009697433941126	0	0	3.1084529505582137	17.413709951214557	WASHC4;EIPR1;VPS26C;WASHC2C;WASHC1;BET1L;WASHC2A;WASHC3;VPS35L
RNA 3'-End Processing (GO:0031123)	4/38	0.003800051409577653	0.20009697433941126	0	0	6.8927129060579455	38.41130163130969	INTS14;TUT7;TUT4;TENT4B
Negative Regulation Of Execution Phase Of Apoptosis (GO:1900118)	3/19	0.003823509063810406	0.20009697433941126	0	0	10.962611607142858	61.02432769474934	MTRNR2L12;MTRNR2L8;MTRNR2L1
Regulation Of T Cell Tolerance Induction (GO:0002664)	2/6	0.004107495677098931	0.20728183541931391	0	0	29.164688427299705	160.25826437097464	FOXP3;HLA-G
Endocytic Recycling (GO:0032456)	5/64	0.00457350922437149	0.22284029427713503	0	0	4.973612097838222	26.795208280128318	EIPR1;VPS26C;WASHC2C;WASHC1;VPS35L
snRNA Metabolic Process (GO:0016073)	3/21	0.005118316881379012	0.24107272511295147	0	0	9.743551587301587	51.39654895059556	INTS11;INTS14;MTREX
Negative Regulation Of miRNA-mediated Gene Silencing (GO:0060965)	2/7	0.0056862578608647485	0.24347522295157242	0	0	23.330563798219586	120.61208371467747	ELOB;ELOC
Sulfur Amino Acid Transport (GO:0000101)	2/7	0.0056862578608647485	0.24347522295157242	0	0	23.330563798219586	120.61208371467747	SLC7A5;SLC1A4
Protein Deglycosylation (GO:0006517)	2/7	0.0056862578608647485	0.24347522295157242	0	0	23.330563798219586	120.61208371467747	OGA;MAN2B1
mRNA Catabolic Process (GO:0006402)	4/43	0.0059468386608671	0.24714361846485922	0	0	6.007500956754688	30.78781472840427	ZFP36;TUT7;TUT4;NBDY
ncRNA Processing (GO:0034470)	6/100	0.007131850201009348	0.2738482669418998	0	0	3.750622963388921	18.54002160921839	INTS11;INTS14;WDR18;MTREX;NOP53;MRM2
Positive Regulation Of Macrophage Cytokine Production (GO:0060907)	2/8	0.007497102373996547	0.2738482669418998	0	0	19.441147378832838	95.1301744004047	PLCG2;HLA-G
Modification-Dependent Macromolecule Catabolic Process (GO:0043632)	2/8	0.007497102373996547	0.2738482669418998	0	0	19.441147378832838	95.1301744004047	TUT7;TUT4
Regulation Of Execution Phase Of Apoptosis (GO:1900117)	3/24	0.007502866188857569	0.2738482669418998	0	0	8.350340136054422	40.85379004946229	MTRNR2L12;MTRNR2L8;MTRNR2L1
Mitotic G2/M Transition Checkpoint (GO:0044818)	4/46	0.007558444735126745	0.2738482669418998	0	0	5.577540867093106	27.24678818198227	BABAM2;CDKN1A;MRE11;NOP53
Regulation Of Keratinocyte Differentiation (GO:0045616)	3/26	0.0094010119103176	0.32067547539374447	0	0	7.623447204968944	35.578155036128116	ZFP36;NME2;AQP3
Proton Transmembrane Transport (GO:1902600)	4/49	0.009433701360758212	0.32067547539374447	0	0	5.204908789386401	24.27291907740893	ATP5F1B;ATP5PO;ATP6V0C;ATP5MF
Mitochondrial Ribosome Assembly (GO:0061668)	2/9	0.009531755107245058	0.32067547539374447	0	0	16.66299279355659	77.5350118660004	NGRN;MRM2
Regulation Of Immune Response (GO:0050776)	5/77	0.009924688349588982	0.3261298753016101	0	0	4.072895874916833	18.787168392210344	IL4I1;PDCD1;SLA2;FOXP3;HLA-G
Negative Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010972)	3/28	0.01155443960571126	0.3542166816285947	0	0	7.0128571428571425	31.28215041211853	BABAM2;GPR132;MRE11
Negative Regulation Of Interleukin-17 Production (GO:0032700)	2/10	0.011782154307532875	0.3542166816285947	0	0	14.579376854599406	64.74948001160962	FOXP3;VSIR
Protein Localization To Endosome (GO:0036010)	2/10	0.011782154307532875	0.3542166816285947	0	0	14.579376854599406	64.74948001160962	WASHC2C;WASHC2A
Mitochondrial Respirasome Assembly (GO:0097250)	2/10	0.011782154307532875	0.3542166816285947	0	0	14.579376854599406	64.74948001160962	STMP1;RAB5IF
Vesicle-Mediated Transport To The Plasma Membrane (GO:0098876)	5/83	0.013442572736744958	0.3945441157888481	0	0	3.758444649163212	16.19637278641553	EIPR1;VPS26C;WASHC2C;WASHC1;VPS35L
Purine Ribonucleotide Biosynthetic Process (GO:0009152)	4/55	0.01403516640423685	0.3945441157888481	0	0	4.5911618378694765	19.586765107225187	ATP5F1A;ATP5F1B;ATP5PO;ATP5F1C
Cellular Response To Nitrogen Levels (GO:0043562)	2/11	0.014240445792803435	0.3945441157888481	0	0	12.95878667985493	55.09647248313827	MAP1LC3A;MAP1LC3B2
Cellular Response To Nitrogen Starvation (GO:0006995)	2/11	0.014240445792803435	0.3945441157888481	0	0	12.95878667985493	55.09647248313827	MAP1LC3A;MAP1LC3B2
Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	4/56	0.01491810594105599	0.40537084028292525	0	0	4.50264064293915	18.934412757543573	BABAM2;CDKN1A;MRE11;NOP53
miRNA Processing (GO:0035196)	3/32	0.01664762057909963	0.42639743409090003	0	0	6.044334975369458	24.754501244341732	TUT7;TUT4;SPOUT1
Alanine Transport (GO:0032328)	2/12	0.01689897827961104	0.42639743409090003	0	0	11.662314540059347	47.58809915476953	SLC7A5;SLC1A4
pre-miRNA Processing (GO:0031054)	2/12	0.01689897827961104	0.42639743409090003	0	0	11.662314540059347	47.58809915476953	TUT7;TUT4
Negative Regulation Of Alcohol Biosynthetic Process (GO:1902931)	2/12	0.01689897827961104	0.42639743409090003	0	0	11.662314540059347	47.58809915476953	SH2D2A;DKK3
Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	3/33	0.018087285947575416	0.4483742990162116	0	0	5.842559523809523	23.44353897186883	SLC7A5;PLCG2;HLA-G
rRNA Metabolic Process (GO:0016072)	5/91	0.019320231170489744	0.4574946259734215	0	0	3.407429327391728	13.447769050684004	TRIR;WDR18;MTREX;NOP53;MRM2
Regulation Of Interleukin-17 Production (GO:0032660)	3/34	0.019594043950351973	0.4574946259734215	0	0	5.653801843317972	22.233743321941013	SLC7A5;FOXP3;VSIR
Regulation Of Macrophage Cytokine Production (GO:0010935)	2/13	0.01975029878583065	0.4574946259734215	0	0	10.601564607499325	41.60675902686025	PLCG2;HLA-G
Negative Regulation Of Viral Transcription (GO:0032897)	2/13	0.01975029878583065	0.4574946259734215	0	0	10.601564607499325	41.60675902686025	IFITM3;ZFP36
Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)	3/35	0.02116803323252585	0.482426305767081	0	0	5.476841517857143	21.11466501748388	CDKN1A;GPR132;CENPF
Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)	2/14	0.022787148153050375	0.4958395546279769	0	0	9.717606330365975	36.74769759026856	ZFP36;TENT4B
Negative Regulation Of Protein Kinase B Signaling (GO:0051898)	3/36	0.02280932133815888	0.4958395546279769	0	0	5.3106060606060606	20.077202902730253	RACK1;HLA-G;NOP53
Negative Regulation Of T Cell Proliferation (GO:0042130)	3/36	0.02280932133815888	0.4958395546279769	0	0	5.3106060606060606	20.077202902730253	IL4I1;FOXP3;HLA-G
Positive Regulation Of T Cell Differentiation (GO:0045582)	4/64	0.023246573386010154	0.4976880029459447	0	0	3.900696517412935	14.672850420509993	IL4I1;FOXP3;HLA-G;VSIR
Regulation Of Cholesterol Biosynthetic Process (GO:0045540)	2/15	0.026002456645821567	0.5403157535374393	0	0	8.969641634330062	32.73528352510606	SH2D2A;ABCG1
Endoplasmic Reticulum To Cytosol Transport (GO:1903513)	2/15	0.026002456645821567	0.5403157535374393	0	0	8.969641634330062	32.73528352510606	SELENOS;UFD1
Cholesterol Metabolic Process (GO:0008203)	4/67	0.026969573437376923	0.5522899603915014	0	0	3.714380478559583	13.420227375071608	PIP4P1;SH2D2A;DHCR7;ABCG1
Negative Regulation Of Lymphocyte Proliferation (GO:0050672)	3/39	0.02813665289899613	0.5679584363754505	0	0	4.867311507936508	17.379622460879315	IL4I1;FOXP3;HLA-G
Negative Regulation Of Interleukin-10 Production (GO:0032693)	2/16	0.029389339652045852	0.5767657906713999	0	0	8.32852903772785	29.375748551027353	FOXP3;VSIR
Lymphocyte Mediated Immunity (GO:0002449)	2/16	0.029389339652045852	0.5767657906713999	0	0	8.32852903772785	29.375748551027353	CD70;SLA2
G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213)	2/17	0.032941093466166416	0.5952658977882025	0	0	7.772898120672601	26.529168355557196	GNA15;GRK2
Regulation Of Establishment Of Cell Polarity (GO:2000114)	2/17	0.032941093466166416	0.5952658977882025	0	0	7.772898120672601	26.529168355557196	RIPOR2;RACK1
T Cell Migration (GO:0072678)	2/17	0.032941093466166416	0.5952658977882025	0	0	7.772898120672601	26.529168355557196	CCR6;CXCL16
Regulation Of Viral Transcription (GO:0046782)	2/17	0.032941093466166416	0.5952658977882025	0	0	7.772898120672601	26.529168355557196	IFITM3;ZFP36
Response To Interferon-Alpha (GO:0035455)	2/17	0.032941093466166416	0.5952658977882025	0	0	7.772898120672601	26.529168355557196	IFITM3;IFITM1
Retrograde Protein Transport, ER To Cytosol (GO:0030970)	2/17	0.032941093466166416	0.5952658977882025	0	0	7.772898120672601	26.529168355557196	SELENOS;UFD1
mRNA Destabilization (GO:0061157)	3/43	0.03617485547819629	0.5952658977882025	0	0	4.3796875	14.537895277086205	ZFP36;TUT7;TUT4
Regulation Of Epidermal Cell Differentiation (GO:0045604)	2/18	0.03665119115893391	0.5952658977882025	0	0	7.286721068249258	24.09215400062879	ZFP36;AQP3
Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)	2/18	0.03665119115893391	0.5952658977882025	0	0	7.286721068249258	24.09215400062879	RIPOR2;RACK1
Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	2/18	0.03665119115893391	0.5952658977882025	0	0	7.286721068249258	24.09215400062879	IFITM3;IFITM1
Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)	2/18	0.03665119115893391	0.5952658977882025	0	0	7.286721068249258	24.09215400062879	STMP1;PLCG2
Dendritic Cell Migration (GO:0036336)	2/18	0.03665119115893391	0.5952658977882025	0	0	7.286721068249258	24.09215400062879	CCR6;ASB2
Regulation Of RIG-I Signaling Pathway (GO:0039535)	2/18	0.03665119115893391	0.5952658977882025	0	0	7.286721068249258	24.09215400062879	UFD1;NOP53
Negative Regulation Of T Cell Receptor Signaling Pathway (GO:0050860)	2/18	0.03665119115893391	0.5952658977882025	0	0	7.286721068249258	24.09215400062879	PVRIG;SLA2
Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749)	2/18	0.03665119115893391	0.5952658977882025	0	0	7.286721068249258	24.09215400062879	CDKN1A;CENPF
Negative Regulation Of Immune System Process (GO:0002683)	3/44	0.03834942665256395	0.6027891762050176	0	0	4.272648083623693	13.93317248840751	PDCD1;FOXP3;HLA-G
Response To Lipid (GO:0033993)	5/110	0.039380014224845425	0.6027891762050176	0	0	2.788138009694896	9.018223594531339	PLCG2;ERBIN;OVCA2;AQP3;ABCG1
snRNA Processing (GO:0016180)	2/19	0.04051327856639184	0.6027891762050176	0	0	6.857741316111015	21.98677925639921	INTS11;INTS14
Protein Insertion Into Membrane (GO:0051205)	2/19	0.04051327856639184	0.6027891762050176	0	0	6.857741316111015	21.98677925639921	RTP5;GET4
Regulation Of T Cell Proliferation (GO:0042129)	4/77	0.04183016674590318	0.6027891762050176	0	0	3.2039255775914945	10.169700346304419	IL4I1;CD70;FOXP3;HLA-G
Regulation Of Interleukin-10 Production (GO:0032653)	3/46	0.04289366630501171	0.6027891762050176	0	0	4.0735049833887045	12.827593888984177	PLCG2;FOXP3;VSIR
Response To Glucose (GO:0009749)	3/46	0.04289366630501171	0.6027891762050176	0	0	4.0735049833887045	12.827593888984177	SELENOS;RACK1;SELENOT
Negative Regulation Of Viral Life Cycle (GO:1903901)	2/20	0.044521170287333975	0.6027891762050176	0	0	6.4764259808770195	20.153280621972588	IFITM3;IFITM1
Regulation Of Interleukin-2 Production (GO:0032663)	3/47	0.04526232116254434	0.6027891762050176	0	0	3.9807224025974026	12.321451851530554	ZFP36;PLCG2;FOXP3
Secondary Alcohol Metabolic Process (GO:1902652)	3/47	0.04526232116254434	0.6027891762050176	0	0	3.9807224025974026	12.321451851530554	PIP4P1;SH2D2A;ABCG1
Cellular Defense Response (GO:0006968)	3/48	0.047694589933629475	0.6027891762050176	0	0	3.892063492063492	11.843305197719209	C5AR1;CCR6;HLA-G
Negative Regulation Of Interleukin-2 Production (GO:0032703)	2/21	0.04866884588335467	0.6027891762050176	0	0	6.135249101983446	18.54511665845911	ZFP36;FOXP3
Retrotransposon Silencing (GO:0010526)	2/21	0.04866884588335467	0.6027891762050176	0	0	6.135249101983446	18.54511665845911	TUT7;TUT4
Fc-epsilon Receptor Signaling Pathway (GO:0038095)	2/22	0.05295044602916096	0.6027891762050176	0	0	5.828189910979228	17.125546143722364	NR4A3;PLCG2
Ribosomal Large Subunit Assembly (GO:0000027)	2/22	0.05295044602916096	0.6027891762050176	0	0	5.828189910979228	17.125546143722364	NOP53;MRM2
rRNA Methylation (GO:0031167)	2/22	0.05295044602916096	0.6027891762050176	0	0	5.828189910979228	17.125546143722364	MRM2;MRM3
Regulation Of Cholesterol Metabolic Process (GO:0090181)	2/23	0.05736026884050901	0.6027891762050176	0	0	5.550374452451604	15.865209182866229	SH2D2A;ABCG1
Regulation Of Interleukin-4 Production (GO:0032673)	2/23	0.05736026884050901	0.6027891762050176	0	0	5.550374452451604	15.865209182866229	SLC7A5;FOXP3
Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	2/23	0.05736026884050901	0.6027891762050176	0	0	5.550374452451604	15.865209182866229	CD70;SLA2
Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429)	2/23	0.05736026884050901	0.6027891762050176	0	0	5.550374452451604	15.865209182866229	C5AR1;SLA2
Protein Alkylation (GO:0008213)	2/23	0.05736026884050901	0.6027891762050176	0	0	5.550374452451604	15.865209182866229	CSKMT;EEF1AKMT2
Regulation Of T Cell Migration (GO:2000404)	2/23	0.05736026884050901	0.6027891762050176	0	0	5.550374452451604	15.865209182866229	RIPOR2;CCR6
Negative Regulation Of Response To Stimulus (GO:0048585)	3/52	0.058047205295771905	0.6027891762050176	0	0	3.573615160349854	10.172290962019686	PDCD1;FOXP3;HLA-G
Cell Cycle G1/S Phase Transition (GO:0044843)	3/52	0.058047205295771905	0.6027891762050176	0	0	3.573615160349854	10.172290962019686	CDKN1A;GPR132;EIF4EBP1
Mitochondrion Organization (GO:0007005)	6/162	0.058123623115779025	0.6027891762050176	0	0	2.252829752829753	6.4097131482320355	MIGA1;STMP1;BIK;ATP5F1D;RAB5IF;NIPSNAP2
Glycoprotein Metabolic Process (GO:0009100)	3/53	0.06078780715848728	0.6027891762050176	0	0	3.5019642857142856	9.806781894998023	OGA;MAN2B1;HPSE
Response To Hexose (GO:0009746)	2/24	0.06189276624140393	0.6027891762050176	0	0	5.297814944699217	14.740385838190113	SELENOS;SELENOT
mRNA Polyadenylation (GO:0006378)	2/24	0.06189276624140393	0.6027891762050176	0	0	5.297814944699217	14.740385838190113	TENT2;TENT4B
Protein Exit From Endoplasmic Reticulum (GO:0032527)	2/24	0.06189276624140393	0.6027891762050176	0	0	5.297814944699217	14.740385838190113	SELENOS;UFD1
Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858)	2/24	0.06189276624140393	0.6027891762050176	0	0	5.297814944699217	14.740385838190113	PVRIG;SLA2
ERAD Pathway (GO:0036503)	4/89	0.06468034927812996	0.6027891762050176	0	0	2.7499209833187006	7.5301027003227965	SELENOS;UFD1;GET4;ECPAS
RNA Polyadenylation (GO:0043631)	2/25	0.06654254041456391	0.6027891762050176	0	0	5.067217133273126	13.731721790906652	TENT2;TENT4B
Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	2/25	0.06654254041456391	0.6027891762050176	0	0	5.067217133273126	13.731721790906652	SELENOS;RACK1
Vesicle Cargo Loading (GO:0035459)	2/25	0.06654254041456391	0.6027891762050176	0	0	5.067217133273126	13.731721790906652	SH2D2A;MIA2
Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	2/25	0.06654254041456391	0.6027891762050176	0	0	5.067217133273126	13.731721790906652	BABAM2;MRE11
Regulation Of Epithelial Cell Proliferation (GO:0050678)	4/91	0.06901220375398301	0.6027891762050176	0	0	2.686429919368674	7.182094965290398	ZFP36;NR4A3;C5AR1;NME2
L-amino Acid Transport (GO:0015807)	2/26	0.07130434031368828	0.6027891762050176	0	0	4.855835806132542	12.823281870958674	SLC7A5;SLC1A4
Retrograde Transport, Endosome To Golgi (GO:0042147)	4/94	0.0757828077390339	0.6027891762050176	0	0	2.5964842454394694	6.698627701197944	WASHC2C;WASHC1;BET1L;WASHC2A
Activation Of Phospholipase C Activity (GO:0007202)	2/27	0.07617305829565484	0.6027891762050176	0	0	4.661364985163205	12.001837583348877	GNA15;C5AR1
Amino Acid Import Across Plasma Membrane (GO:0089718)	2/27	0.07617305829565484	0.6027891762050176	0	0	4.661364985163205	12.001837583348877	SLC7A5;SLC1A4
Peptidyl-Lysine Methylation (GO:0018022)	2/27	0.07617305829565484	0.6027891762050176	0	0	4.661364985163205	12.001837583348877	CSKMT;EEF1AKMT2
Positive Regulation Of Immune System Process (GO:0002684)	2/27	0.07617305829565484	0.6027891762050176	0	0	4.661364985163205	12.001837583348877	AQP3;HLA-G
Synaptic Transmission, Glutamatergic (GO:0035249)	2/27	0.07617305829565484	0.6027891762050176	0	0	4.661364985163205	12.001837583348877	CDHR3;SLC1A4
DNA-templated Transcription Initiation (GO:0006352)	3/59	0.07845256406562011	0.6027891762050176	0	0	3.125797193877551	7.955970054900588	ELOA;ELOB;ELOC
Negative Regulation Of Type II Interferon Production (GO:0032689)	2/28	0.08114372673432345	0.6027891762050176	0	0	4.4818534581145855	11.256324172508306	FOXP3;VSIR
Sterol Metabolic Process (GO:0016125)	3/60	0.08159234882809234	0.6027891762050176	0	0	3.0708020050125313	7.695490582743105	PIP4P1;SH2D2A;ABCG1
Negative Regulation Of Erythrocyte Differentiation (GO:0045647)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	ZFP36
Negative Regulation Of Glycogen Biosynthetic Process (GO:0045719)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	SELENOS
Regulation Of Establishment Of T Cell Polarity (GO:1903903)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	RIPOR2
L-aspartate Import Across Plasma Membrane (GO:0140009)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	SLC1A4
L-aspartate Transmembrane Transport (GO:0070778)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	SLC1A4
L-phenylalanine Catabolic Process (GO:0006559)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	IL4I1
L-phenylalanine Metabolic Process (GO:0006558)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	IL4I1
Negative Regulation Of Myeloid Cell Apoptotic Process (GO:0033033)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	SELENOS
Regulation Of Immature T Cell Proliferation In Thymus (GO:0033084)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	TMEM131L
Regulation Of Keratinocyte Apoptotic Process (GO:1902172)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	ZFP36
Negative Regulation Of Relaxation Of Muscle (GO:1901078)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	GRK2
Regulation Of Macrophage Apoptotic Process (GO:2000109)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	SELENOS
Regulation Of Neutrophil Extravasation (GO:2000389)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	RIPOR2
Nucleoside Triphosphate Biosynthetic Process (GO:0009142)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	NME2
Regulation Of Retrograde Transport, Endosome To Golgi (GO:1905279)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	EIPR1
Cellular Response To Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	ZFP36
Regulation Of Type B Pancreatic Cell Proliferation (GO:0061469)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	NR4A3
Positive Regulation Of I-kappaB Phosphorylation (GO:1903721)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	PLCG2
Response To Catecholamine (GO:0071869)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	NR4A3
Response To Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	ZFP36
Positive Regulation Of Cholesterol Biosynthetic Process (GO:0045542)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	SH2D2A
Positive Regulation Of Growth Hormone Secretion (GO:0060124)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	SELENOT
Erythrose 4-Phosphate/Phosphoenolpyruvate Family Amino Acid Catabolic Process (GO:1902222)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	IL4I1
Positive Regulation Of Osteoblast Proliferation (GO:0033690)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	HPSE
Heparan Sulfate Proteoglycan Catabolic Process (GO:0030200)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	HPSE
Positive Regulation Of Sterol Biosynthetic Process (GO:0106120)	1/5	0.08193288710604565	0.6027891762050176	0	0	14.539201183431953	36.37497051257061	SH2D2A
