Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Allograft Rejection WP2328	3/90	0.19625879410476763	0.8641417842128334	0	0	2.0088259441707716	3.271013696429203	HLA-DRB5;FOXP3;HLA-G
ErbB Signaling WP673	3/90	0.19625879410476763	0.8641417842128334	0	0	2.0088259441707716	3.271013696429203	CDKN1A;PLCG2;EIF4EBP1
Lactate Shuttle In Glial Cells WP5314	1/13	0.19932934839391359	0.8641417842128334	0	0	4.8444280078895465	7.813078014311951	LDHA
Aerobic Glycolysis Augmented WP4628	1/13	0.19932934839391359	0.8641417842128334	0	0	4.8444280078895465	7.813078014311951	LDHA
Homologous Recombination WP186	1/13	0.19932934839391359	0.8641417842128334	0	0	4.8444280078895465	7.813078014311951	MRE11
Krebs Cycle Disorders WP4236	1/13	0.19932934839391359	0.8641417842128334	0	0	4.8444280078895465	7.813078014311951	LDHA
Phosphoinositides Metabolism WP4971	2/49	0.20160752675242255	0.8641417842128334	0	0	2.476671507039586	3.9662220163350503	PIP4P1;PLCG2
Riboflavin And CoQ Disorders WP5037	1/14	0.21290952377967517	0.8641417842128334	0	0	4.471552116522531	6.916990196402767	COQ8A
FOXP3 In COVID 19 WP5063	1/15	0.22626003366699854	0.8641417842128334	0	0	4.151944209636517	6.170081183491264	FOXP3
GPR40 Pathway WP3958	1/15	0.22626003366699854	0.8641417842128334	0	0	4.151944209636517	6.170081183491264	PLCG2
miRNAs Involved In DNA Damage Response WP1545	1/15	0.22626003366699854	0.8641417842128334	0	0	4.151944209636517	6.170081183491264	CDKN1A
Cholesterol Biosynthesis Pathway WP197	1/15	0.22626003366699854	0.8641417842128334	0	0	4.151944209636517	6.170081183491264	DHCR7
Apoptosis Related Network Due To Altered Notch3 Ovarian Cancer WP2864	2/53	0.22652586876494293	0.8641417842128334	0	0	2.281957293303078	3.388469552961555	BEX3;CDKN1A
Interferon Type I Signaling WP585	2/54	0.23279271439562138	0.8641417842128334	0	0	2.237959370006848	3.262064928256857	RACK1;EIF4EBP1
Galanin Receptor Pathway WP4970	1/16	0.23938475076483154	0.8641417842128334	0	0	3.874950690335306	5.539951847045013	CDKN1A
Hedgehog Signaling WP47	1/16	0.23938475076483154	0.8641417842128334	0	0	3.874950690335306	5.539951847045013	GRK2
Cysteine And Methionine Catabolism WP4504	1/16	0.23938475076483154	0.8641417842128334	0	0	3.874950690335306	5.539951847045013	SQOR
1P36 Copy Number Variation Syndrome WP5345	3/102	0.24960137721508857	0.8641417842128334	0	0	1.7642496392496392	2.448584652020232	INTS11;INTS14;DKK3
Glycosaminoglycan Degradation WP4815	1/17	0.25228748268509676	0.8641417842128334	0	0	3.6325813609467454	5.002740329970069	HPSE
Regulation Of Wnt B Catenin Signaling Small Molecule Compounds WP3664	1/17	0.25228748268509676	0.8641417842128334	0	0	3.6325813609467454	5.002740329970069	DKK3
Iron Metabolism Disorders WP5172	1/17	0.25228748268509676	0.8641417842128334	0	0	3.6325813609467454	5.002740329970069	FTH1
Cori Cycle WP1946	1/17	0.25228748268509676	0.8641417842128334	0	0	3.6325813609467454	5.002740329970069	LDHA
Pre Implantation Embryo WP3527	2/58	0.25794262093723286	0.8641417842128334	0	0	2.077681220856295	2.815295698235149	ZFP36;AQP3
Network Map Of SARS CoV 2 Signaling WP5115	6/254	0.262455141249527	0.8641417842128334	0	0	1.4104184829991282	1.8866816881535258	IFITM3;IFITM1;HLA-DRB5;EIF4EBP1;CCR6;CXCL16
MET In Type 1 Papillary Renal Cell Carcinoma WP4205	2/59	0.264240518050596	0.8641417842128334	0	0	2.041126555260555	2.716526223605636	CDKN1A;ELOA
Ulcerative Colitis Signaling WP5174	1/18	0.26497197303655384	0.8641417842128334	0	0	3.4187260703097806	4.540516829051868	FOXP3
Genes Associated With The Development Of Rheumatoid Arthritis WP5033	1/18	0.26497197303655384	0.8641417842128334	0	0	3.4187260703097806	4.540516829051868	CCR6
Estrogen Metabolism WP697	1/18	0.26497197303655384	0.8641417842128334	0	0	3.4187260703097806	4.540516829051868	GSTM1
Congenital Generalized Lipodystrophy WP5101	1/18	0.26497197303655384	0.8641417842128334	0	0	3.4187260703097806	4.540516829051868	BSCL2
Cholesterol Synthesis Disorders WP5193	1/18	0.26497197303655384	0.8641417842128334	0	0	3.4187260703097806	4.540516829051868	DHCR7
Modulators Of TCR Signaling And T Cell Activation WP5072	2/61	0.2768354451414308	0.8641417842128334	0	0	1.9717346476889805	2.5323619236081925	CD5;ELOB
KCNQ2 Related Epilepsies WP5360	1/19	0.27744190247310935	0.8641417842128334	0	0	3.2286324786324787	4.139570883050636	PLCG2
Glutathione Metabolism WP100	1/19	0.27744190247310935	0.8641417842128334	0	0	3.2286324786324787	4.139570883050636	GSTM1
Host Pathogen Interaction Of Human CoVs Autophagy WP4863	1/19	0.27744190247310935	0.8641417842128334	0	0	3.2286324786324787	4.139570883050636	MAP1LC3A
TP53 Network WP1742	1/19	0.27744190247310935	0.8641417842128334	0	0	3.2286324786324787	4.139570883050636	CDKN1A
Hereditary Leiomyomatosis And Renal Cell Carcinoma Pathway WP4206	1/20	0.2897008897185806	0.8641417842128334	0	0	3.058548738710682	3.7892553105417734	LDHA
Lipid Metabolism In Senescent Cells WP5149	1/20	0.2897008897185806	0.8641417842128334	0	0	3.058548738710682	3.7892553105417734	CDKN1A
Pathogenesis Of SARS CoV 2 Mediated By Nsp9 Nsp10 Complex WP4884	1/21	0.3017524927350569	0.8641417842128334	0	0	2.905473372781065	3.4811875700367594	HLA-DRB5
Ferroptosis WP4313	2/65	0.3019731212959436	0.8641417842128334	0	0	1.846168338749941	2.2106338482685546	MAP1LC3A;FTH1
miRNA Targets In ECM And Membrane Receptors WP2911	1/22	0.31360020961797236	0.8641417842128334	0	0	2.7669766131304594	3.2086865829359956	COL6A3
Pathophysiological Roles Of DUX4 In FSHD1 WP5342	1/22	0.31360020961797236	0.8641417842128334	0	0	2.7669766131304594	3.2086865829359956	CDKN1A
Methionine De Novo And Salvage Pathway WP3580	1/22	0.31360020961797236	0.8641417842128334	0	0	2.7669766131304594	3.2086865829359956	IL4I1
PKC Gamma Calcium Signaling In Ataxia WP4760	1/22	0.31360020961797236	0.8641417842128334	0	0	2.7669766131304594	3.2086865829359956	GNA15
PI3K AKT mTOR Vitamin D3 Signaling WP4141	1/22	0.31360020961797236	0.8641417842128334	0	0	2.7669766131304594	3.2086865829359956	LDHA
Immune Response To Tuberculosis WP4197	1/22	0.31360020961797236	0.8641417842128334	0	0	2.7669766131304594	3.2086865829359956	IFITM1
AMP Activated Protein Kinase Signaling WP1403	2/67	0.3144901265146383	0.8641417842128334	0	0	1.7891805523853002	2.0697287105112663	CDKN1A;EIF4EBP1
FGF23 Signaling In Hypophosphatemic Rickets Related Disorders WP4790	1/23	0.3252474795143202	0.8641417842128334	0	0	2.641070467993545	2.9663682414080372	CDKN1A
Nanoparticle Triggered Autophagic Cell Death WP2509	1/23	0.3252474795143202	0.8641417842128334	0	0	2.641070467993545	2.9663682414080372	MAP1LC3A
Cancer Immunotherapy By PD 1 Blockade WP4585	1/23	0.3252474795143202	0.8641417842128334	0	0	2.641070467993545	2.9663682414080372	PDCD1
DNA Damage Response WP707	2/69	0.3269568772555435	0.8641417842128334	0	0	1.7355950219230258	1.940268519788707	CDKN1A;MRE11
miRNA Regulation Of DNA Damage Response WP1530	2/69	0.3269568772555435	0.8641417842128334	0	0	1.7355950219230258	1.940268519788707	CDKN1A;MRE11
Th17 Cell Differentiation Pathway WP5130	2/69	0.3269568772555435	0.8641417842128334	0	0	1.7355950219230258	1.940268519788707	IL21R;FOXP3
Effect Of Omega 3 PUFA On Huntington 39 S Disease Pathways WP5470	3/120	0.33261035569119324	0.8641417842128334	0	0	1.4914529914529915	1.6417669590620712	EIF4EBP1;DHCR7;ABCG1
Kynurenine Pathway And Links To Cell Senescence WP5044	1/24	0.3366976839496894	0.8641417842128334	0	0	2.5261126833033187	2.749850058051569	CDKN1A
Follicle Stimulating Hormone FSH Signaling WP2035	1/24	0.3366976839496894	0.8641417842128334	0	0	2.5261126833033187	2.749850058051569	EIF4EBP1
Leucine Isoleucine And Valine Metabolism WP4686	1/24	0.3366976839496894	0.8641417842128334	0	0	2.5261126833033187	2.749850058051569	BCKDHA
Leptin Signaling WP2034	2/71	0.33936263024444185	0.8641417842128334	0	0	1.6851158990237818	1.821081223801595	PLCG2;EIF4EBP1
Non Small Cell Lung Cancer WP4255	2/72	0.34553948823276903	0.8641417842128334	0	0	1.660958033064858	1.7650143120957484	CDKN1A;PLCG2
4 Hydroxytamoxifen DEX And Retinoic Acids Regulation Of P27 WP3879	1/25	0.34795414735735725	0.8641417842128334	0	0	2.420734714003945	2.5555322816581234	EIF4EBP1
S1P Receptor Signal Transduction WP26	1/25	0.34795414735735725	0.8641417842128334	0	0	2.420734714003945	2.5555322816581234	SMPD2
Head And Neck Squamous Cell Carcinoma WP4674	2/73	0.35169741694731566	0.8641417842128334	0	0	1.6374806703723828	1.7111412384074702	CDKN1A;EIF4EBP1
Extrafollicular And Follicular B Cell Activation By SARS CoV 2 WP5218	2/74	0.35783528479362575	0.8641417842128334	0	0	1.6146554566435871	1.659353151156814	IFITM1;PDCD1
Warburg Effect Mod By Deubiquitinating Enzymes And Substrates WP5216	1/26	0.35902013843993535	0.8641417842128334	0	0	2.323786982248521	2.3804334637741213	LDHA
Cell Interactions Of The Pancreatic Cancer Microenvironment WP5284	1/26	0.35902013843993535	0.8641417842128334	0	0	2.323786982248521	2.3804334637741213	CXCR3
COVID 19 Structural Coverage Map WP5145	1/26	0.35902013843993535	0.8641417842128334	0	0	2.323786982248521	2.3804334637741213	MRM2
FGFR3 Signal Chondrocyte Proliferation Terminal Differentiation WP4767	1/27	0.36989887079133027	0.8641417842128334	0	0	2.234296768320437	2.2220654075752315	CDKN1A
Gastric Cancer Network 1 WP2361	1/27	0.36989887079133027	0.8641417842128334	0	0	2.234296768320437	2.2220654075752315	CENPF
7 Oxo C And 7 Beta HC Pathways WP5064	1/27	0.36989887079133027	0.8641417842128334	0	0	2.234296768320437	2.2220654075752315	DHCR7
Interactions Immune Cells And miRNAs In Tumor Microenvironment WP4559	1/28	0.3805935039129836	0.8641417842128334	0	0	2.1514354591277667	2.0783369805025624	PDCD1
T Cell Receptor And Co Stimulatory Signaling WP2583	1/28	0.3805935039129836	0.8641417842128334	0	0	2.1514354591277667	2.0783369805025624	PDCD1
Angiotensin II Receptor Type 1 Pathway WP5036	1/28	0.3805935039129836	0.8641417842128334	0	0	2.1514354591277667	2.0783369805025624	RACK1
Sphingolipid Metabolism In Senescence WP5121	1/28	0.3805935039129836	0.8641417842128334	0	0	2.1514354591277667	2.0783369805025624	CDKN1A
Adipogenesis WP236	3/131	0.38344407652806795	0.8641417842128334	0	0	1.3625139508928572	1.3060534066258787	BSCL2;CDKN1A;MIF
Lipid Metabolism Pathway WP3965	1/29	0.3911071443313985	0.8641417842128334	0	0	2.07449281487743	1.9474793579133183	BCKDHA
GPR143 In Melanocytes And Retinal Pigment Epithelium Cells WP4941	1/30	0.4014428461264721	0.8641417842128334	0	0	2.0028565598857377	1.827987367139076	GNA15
Glioblastoma Signaling WP2261	2/82	0.4060941130507313	0.8641417842128334	0	0	1.4525964391691395	1.3090368279849123	CDKN1A;PLCG2
Prostaglandin And Leukotriene Metabolism In Senescence WP5122	1/31	0.41160361204640683	0.8641417842128334	0	0	1.9359960552268245	1.7185730491581246	CDKN1A
miRNA Regulation Of Prostate Cancer Signaling WP3981	1/31	0.41160361204640683	0.8641417842128334	0	0	1.9359960552268245	1.7185730491581246	CDKN1A
Constitutive Androstane Receptor Pathway WP2875	1/31	0.41160361204640683	0.8641417842128334	0	0	1.9359960552268245	1.7185730491581246	PTPA
16P11 2 Distal Deletion Syndrome WP4950	1/31	0.41160361204640683	0.8641417842128334	0	0	1.9359960552268245	1.7185730491581246	IFITM1
EGFR Tyrosine Kinase Inhibitor Resistance WP4806	2/84	0.41789139908936634	0.8641417842128334	0	0	1.417022508504017	1.236399879582232	PLCG2;EIF4EBP1
PI3K AKT mTOR Signaling And Therapeutic In Prostate Cancer WP3844	1/32	0.42159239439913554	0.8641417842128334	0	0	1.8734491315136477	1.6181285928903326	EIF4EBP1
Endothelin Pathways WP2197	1/32	0.42159239439913554	0.8641417842128334	0	0	1.8734491315136477	1.6181285928903326	GNA15
Metabolic Pathways Of Fibroblasts WP5312	1/32	0.42159239439913554	0.8641417842128334	0	0	1.8734491315136477	1.6181285928903326	LDHA
Alpha 6 Beta 4 Signaling WP244	1/33	0.4314120956912802	0.8641417842128334	0	0	1.8148113905325445	1.5256965231774506	EIF4EBP1
Nuclear Receptors In Lipid Metabolism And Toxicity WP299	1/33	0.4314120956912802	0.8641417842128334	0	0	1.8148113905325445	1.5256965231774506	ABCG1
BDNF TrkB Signaling WP3676	1/33	0.4314120956912802	0.8641417842128334	0	0	1.8148113905325445	1.5256965231774506	EIF4EBP1
Resistin As A Regulator Of Inflammation WP4481	1/33	0.4314120956912802	0.8641417842128334	0	0	1.8148113905325445	1.5256965231774506	PLCG2
Prostaglandin And Leukotriene Metabolism In Senescence WP5321	1/34	0.44106556966513705	0.8641417842128334	0	0	1.7597274520351442	1.440445548416173	CDKN1A
Cohesin Complex Cornelia De Lange Syndrome WP5117	1/34	0.44106556966513705	0.8641417842128334	0	0	1.7597274520351442	1.440445548416173	PTPA
TNF Alpha Signaling WP231	2/89	0.4468505232355691	0.8641417842128334	0	0	1.3352433575497118	1.0755801042690092	SMPD2;PTPRCAP
G Protein Signaling WP35	2/91	0.4582075616689605	0.8641417842128334	0	0	1.305104524389024	1.0185466472582836	GNG10;GNA15
GPCRs Other WP117	2/91	0.4582075616689605	0.8641417842128334	0	0	1.305104524389024	1.0185466472582836	GPR132;CXCR3
Target Of Rapamycin Signaling WP1471	1/36	0.4598850112748668	0.8641417842128334	0	0	1.6590025359256129	1.2886779928112522	EIF4EBP1
Factors And Pathways Affecting IGF1 Akt Signaling WP3850	1/36	0.4598850112748668	0.8641417842128334	0	0	1.6590025359256129	1.2886779928112522	MAP1LC3A
Enterocyte Cholesterol Metabolism WP5333	1/36	0.4598850112748668	0.8641417842128334	0	0	1.6590025359256129	1.2886779928112522	DHCR7
Metabolic Epileptic Disorders WP5355	2/92	0.463835342448465	0.8641417842128334	0	0	1.2905374216946917	0.9914239562748065	LDHA;SQOR
Photodynamic Therapy Induced HIF 1 Survival Signaling WP3614	1/37	0.46905644941913527	0.8641417842128334	0	0	1.6128369493754109	1.2209694339392876	LDHA
Genetic Causes Of Porto Sinusoidal Vascular Disease WP5269	1/37	0.46905644941913527	0.8641417842128334	0	0	1.6128369493754109	1.2209694339392876	CYBC1
Thymic Stromal Lymphopoietin TSLP Signaling WP2203	1/37	0.46905644941913527	0.8641417842128334	0	0	1.6128369493754109	1.2209694339392876	EIF4EBP1
Relevant Molecular Pathways And Targeted Agents In TNBC WP5215	1/38	0.4780726028283178	0.8641417842128334	0	0	1.5691667999360308	1.1580335952027925	EIF4EBP1
mBDNF And proBDNF Regulation Of GABA Neurotransmission WP4829	1/38	0.4780726028283178	0.8641417842128334	0	0	1.5691667999360308	1.1580335952027925	CREM
Complement System WP2806	2/95	0.4805100909228774	0.8641417842128334	0	0	1.248715739765802	0.9151925690107187	GNA15;C5AR1
Bladder Cancer WP2828	1/40	0.4956494976483969	0.8641417842128334	0	0	1.4885449855864057	1.044789272811587	CDKN1A
Catabolism Of Skeletal Muscle In Cachexia WP5474	1/40	0.4956494976483969	0.8641417842128334	0	0	1.4885449855864057	1.044789272811587	MAP1LC3A
Microglia Pathogen Phagocytosis Pathway WP3937	1/40	0.4956494976483969	0.8641417842128334	0	0	1.4885449855864057	1.044789272811587	PLCG2
Glycogen Synthesis And Degradation WP500	1/40	0.4956494976483969	0.8641417842128334	0	0	1.4885449855864057	1.044789272811587	PTPA
Nucleotide Binding Oligomerization Domain NOD Pathway WP1433	1/41	0.5042153504260377	0.8641417842128334	0	0	1.4512573964497042	0.9937511428958882	ERBIN
Metabolic Reprogramming In Colon Cancer WP4290	1/42	0.5126361428176102	0.8641417842128334	0	0	1.4157887141001588	0.9460143866487194	LDHA
Cholesterol Biosynthesis Pathway In Hepatocytes WP5329	1/43	0.5209143242119487	0.8641417842128334	0	0	1.3820090166244012	0.9013043997464453	ABCG1
Hedgehog Signaling WP4249	1/43	0.5209143242119487	0.8641417842128334	0	0	1.3820090166244012	0.9013043997464453	GRK2
Neurodegeneration W Brain Fe Accumulation NBIA Subtypes Pathway WP4577	1/44	0.5290523028149802	0.8641417842128334	0	0	1.3498004678684463	0.8593747385030228	MAP1LC3A
IL11 Signaling WP2332	1/44	0.5290523028149802	0.8641417842128334	0	0	1.3498004678684463	0.8593747385030228	PTPA
Vasopressin Regulated Water Reabsorption WP5085	1/44	0.5290523028149802	0.8641417842128334	0	0	1.3498004678684463	0.8593747385030228	AQP3
Glycolysis And Gluconeogenesis WP534	1/45	0.537052446188417	0.8641417842128334	0	0	1.319055944055944	0.8200036904257676	LDHA
15Q25 Copy Number Variation WP5408	1/45	0.537052446188417	0.8641417842128334	0	0	1.319055944055944	0.8200036904257676	TENT4B
TROP2 Regulatory Signaling WP5300	1/45	0.537052446188417	0.8641417842128334	0	0	1.319055944055944	0.8200036904257676	RACK1
Aryl Hydrocarbon Receptor Pathway WP2873	1/45	0.537052446188417	0.8641417842128334	0	0	1.319055944055944	0.8200036904257676	SLC7A5
Complement System In Neuronal Development And Plasticity WP5090	2/106	0.5388321459363953	0.8641417842128334	0	0	1.1160123259529788	0.6900875320981005	PLSCR3;C5AR1
Endoplasmic Reticulum Stress Response In Coronavirus Infection WP4861	1/46	0.5449170821167092	0.8641417842128334	0	0	1.2896778435239973	0.7829913258829457	MAP1LC3A
Translation Inhibitors In Chronically Activated PDGFRA Cells WP4566	1/46	0.5449170821167092	0.8641417842128334	0	0	1.2896778435239973	0.7829913258829457	EIF4EBP1
Aryl Hydrocarbon Receptor Pathway WP2586	1/46	0.5449170821167092	0.8641417842128334	0	0	1.2896778435239973	0.7829913258829457	CDKN1A
Macrophage Stimulating Protein MSP Signaling WP5353	2/108	0.5489410702344565	0.8641417842128334	0	0	1.094843513801019	0.656647926034366	DUSP4;LDHA
ATM Signaling In Development And Disease WP3878	1/47	0.5526484992071342	0.8641417842128334	0	0	1.261577051710831	0.748156955994638	MRE11
5Q35 Copy Number Variation WP5380	2/109	0.5539370411620727	0.8641417842128334	0	0	1.0845558667738984	0.6406517520619806	BABAM2;ABRAXAS1
Androgen Receptor Network In Prostate Cancer WP2263	2/109	0.5539370411620727	0.8641417842128334	0	0	1.0845558667738984	0.6406517520619806	MRE11;EIF4EBP1
DNA Damage Response Only ATM Dependent WP710	2/109	0.5539370411620727	0.8641417842128334	0	0	1.0845558667738984	0.6406517520619806	CDKN1A;BIK
Omega 6 Fatty Acids In Senescence WP5424	1/48	0.5602489474235831	0.8690225150377169	0	0	1.234672038272693	0.7153369331425468	CDKN1A
Hepatitis C And Hepatocellular Carcinoma WP3646	1/49	0.5677206389578789	0.8721830520846965	0	0	1.208888067061144	0.6843827410857751	CDKN1A
Synaptic Signaling Associated With Autism Spectrum Disorder WP4539	1/50	0.5750657486272724	0.8721830520846965	0	0	1.1841565028378216	0.655159333216886	EIF4EBP1
Photodynamic Therapy Induced AP 1 Survival Signaling WP3611	1/50	0.5750657486272724	0.8721830520846965	0	0	1.1841565028378216	0.655159333216886	CDKN1A
