Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Astrocyte Differentiation (GO:0048710)	2/11	0.09516134252797828	0.9999955559755638	0	0	4.409686015525431	10.372381802739206	NOTCH1;NOG
Endocardial Cushion Development (GO:0003197)	3/23	0.09595490192371826	0.9999955559755638	0	0	2.9779227557411274	6.9798845641896605	NOTCH1;NOG;MDM4
Peptidyl-Threonine Modification (GO:0018210)	6/66	0.09672914929290674	0.9999955559755638	0	0	1.9873298429319373	4.642085497178766	CHEK1;STK39;MAP3K10;HIPK1;TGFBR1;MARK2
Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)	5/51	0.0970539750770305	0.9999955559755638	0	0	2.1594733490995086	5.0369456971579964	KLRC4;CRTAM;CD1D;CD1C;CD1A
Ventricular Septum Development (GO:0003281)	4/37	0.10015306470535267	0.9999955559755638	0	0	2.4072701941040497	5.5392625998220115	NOTCH1;NOG;MDM4;TGFBR1
Lipid Translocation (GO:0034204)	3/24	0.10593059847351766	0.9999955559755638	0	0	2.8359677900387714	6.366665816181559	ATP10A;ATP11A;ATP9B
Natural Killer Cell Mediated Cytotoxicity (GO:0042267)	3/24	0.10593059847351766	0.9999955559755638	0	0	2.8359677900387714	6.366665816181559	FCGR3A;PLEKHM2;SLAMF7
Negative Regulation Of Ossification (GO:0030279)	3/24	0.10593059847351766	0.9999955559755638	0	0	2.8359677900387714	6.366665816181559	NOTCH1;CHSY1;CCL3
Protein K48-linked Deubiquitination (GO:0071108)	3/24	0.10593059847351766	0.9999955559755638	0	0	2.8359677900387714	6.366665816181559	USP25;OTUD7A;OTUD3
Biogenic Amine Metabolic Process (GO:0006576)	2/12	0.11068073187802187	0.9999955559755638	0	0	3.968508863399374	8.73510673176953	ODC1;ATP7A
Gamma-Delta T Cell Activation (GO:0046629)	2/12	0.11068073187802187	0.9999955559755638	0	0	3.968508863399374	8.73510673176953	TRGC1;TRGC2
Macrophage Migration (GO:1905517)	2/12	0.11068073187802187	0.9999955559755638	0	0	3.968508863399374	8.73510673176953	CCL5;CCL3
Positive Regulation Of Cell Morphogenesis Involved In Differentiation (GO:0010770)	2/12	0.11068073187802187	0.9999955559755638	0	0	3.968508863399374	8.73510673176953	SS18L1;CAPRIN2
Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)	2/12	0.11068073187802187	0.9999955559755638	0	0	3.968508863399374	8.73510673176953	CPEB3;TOB1
Retina Homeostasis (GO:0001895)	4/39	0.11593314247291571	0.9999955559755638	0	0	2.2694730556799523	4.890128030445378	IGHG3;IGKC;IGHA1;LYZ
Positive Regulation Of T Cell Migration (GO:2000406)	3/25	0.1162912760449012	0.9999955559755638	0	0	2.7069178212184477	5.824359313986883	ADAM17;CCL5;STK39
Atrial Septum Development (GO:0003283)	2/13	0.12679868476205003	0.9999955559755638	0	0	3.6075457389326004	7.450139711997925	NPHP3;MDM4
Atrioventricular Valve Development (GO:0003171)	2/13	0.12679868476205003	0.9999955559755638	0	0	3.6075457389326004	7.450139711997925	NOTCH1;MDM4
Regulation Of Trophoblast Cell Migration (GO:1901163)	2/13	0.12679868476205003	0.9999955559755638	0	0	3.6075457389326004	7.450139711997925	ACVR1C;AGO2
Chondroitin Sulfate Biosynthetic Process (GO:0030206)	2/13	0.12679868476205003	0.9999955559755638	0	0	3.6075457389326004	7.450139711997925	CHSY1;CSGALNACT2
Regulation Of Nucleotide-Excision Repair (GO:2000819)	3/26	0.1270127772194817	0.9999955559755638	0	0	2.5890895888172825	5.34250245298335	ERCC8;ARID2;BRD7
Lymphocyte Migration (GO:0072676)	4/41	0.1327199958044501	0.9999955559755638	0	0	2.1465729051935947	4.335033314338975	CCL5;TBX21;CRTAM;CCL3
Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	4/41	0.1327199958044501	0.9999955559755638	0	0	2.1465729051935947	4.335033314338975	CCL5;CD1D;SLC15A4;TRIM56
Ventricular Septum Morphogenesis (GO:0060412)	3/27	0.13807065713875336	0.9999955559755638	0	0	2.481080375782881	4.912513630119575	NOTCH1;NOG;TGFBR1
COPII-coated Vesicle Cargo Loading (GO:0090110)	2/14	0.1434219973925648	0.9999955559755638	0	0	3.3067431352102883	6.421576005951525	SAR1A;SEC31B
Regulation Of Mast Cell Degranulation (GO:0043304)	2/14	0.1434219973925648	0.9999955559755638	0	0	3.3067431352102883	6.421576005951525	CD84;FER
Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050)	2/14	0.1434219973925648	0.9999955559755638	0	0	3.3067431352102883	6.421576005951525	NPHP3;CSNK1E
Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)	2/14	0.1434219973925648	0.9999955559755638	0	0	3.3067431352102883	6.421576005951525	CPEB3;TOB1
Lipoprotein Biosynthetic Process (GO:0042158)	2/14	0.1434219973925648	0.9999955559755638	0	0	3.3067431352102883	6.421576005951525	PIK3C3;ATG7
Negative Regulation Of Defense Response To Virus (GO:0050687)	2/14	0.1434219973925648	0.9999955559755638	0	0	3.3067431352102883	6.421576005951525	PPM1B;TRAF3IP1
Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)	2/14	0.1434219973925648	0.9999955559755638	0	0	3.3067431352102883	6.421576005951525	CPEB3;TOB1
Positive Regulation Of Transporter Activity (GO:0032411)	2/14	0.1434219973925648	0.9999955559755638	0	0	3.3067431352102883	6.421576005951525	STK39;KCTD7
Limb Development (GO:0060173)	3/28	0.14944034889693017	0.9999955559755638	0	0	2.381711899791232	4.52729604650614	PTCH1;NOG;IQCE
Heart Morphogenesis (GO:0003007)	5/59	0.15290765133432543	0.9999955559755638	0	0	1.8387765380443204	3.453077306549837	NOTCH1;CHD7;NOG;MDM4;TGFBR1
Regulation Of Clathrin-Dependent Endocytosis (GO:2000369)	2/15	0.16046502456096406	0.9999955559755638	0	0	3.052217855137563	5.584579754366325	NEU3;BMP2K
Protein Localization To Chromosome, Telomeric Region (GO:0070198)	2/15	0.16046502456096406	0.9999955559755638	0	0	3.052217855137563	5.584579754366325	TNKS2;ZNF827
Morphogenesis Of An Epithelium (GO:0002009)	3/29	0.16109730980858994	0.9999955559755638	0	0	2.289987152722017	4.180936459255636	TRAF3IP1;NPHP3;PRKX
Positive Regulation Of Innate Immune Response (GO:0045089)	4/45	0.1689876316686521	0.9999955559755638	0	0	1.9367433799729847	3.4433936774944702	CCL5;CD1D;SLC15A4;TRIM56
Regulation Of Innate Immune Response (GO:0045088)	6/78	0.1718853297137053	0.9999955559755638	0	0	1.655061082024433	2.9144429247449963	TKFC;CCL5;CD1D;LRP8;SLC15A4;TRIM56
Regulation Of Dendritic Spine Morphogenesis (GO:0061001)	3/30	0.17301715021008426	0.9999955559755638	0	0	2.205056831361633	3.8684735472207255	CAPRIN2;LRP8;DBN1
Artery Morphogenesis (GO:0048844)	3/30	0.17301715021008426	0.9999955559755638	0	0	2.205056831361633	3.8684735472207255	NOTCH1;NOG;TGFBR1
Regulation Of Embryonic Development (GO:0045995)	5/62	0.17667861662679937	0.9999955559755638	0	0	1.7417235557513029	3.019143535514546	INO80B;ZZZ3;NPHP3;NR2C2;CCSAP
Regulation Of Natural Killer Cell Activation (GO:0032814)	2/16	0.1778491695495661	0.9999955559755638	0	0	2.8340533293609416	4.893898411436146	ZNF683;KLRC1
Regulation Of Protein Kinase A Signaling (GO:0010738)	2/16	0.1778491695495661	0.9999955559755638	0	0	2.8340533293609416	4.893898411436146	ADRB2;AKAP5
Cell Surface Receptor Signaling Pathway Involved In Heart Development (GO:0061311)	2/16	0.1778491695495661	0.9999955559755638	0	0	2.8340533293609416	4.893898411436146	NOTCH1;NOG
Chondroitin Sulfate Metabolic Process (GO:0030204)	2/16	0.1778491695495661	0.9999955559755638	0	0	2.8340533293609416	4.893898411436146	CHSY1;CSGALNACT2
Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)	2/16	0.1778491695495661	0.9999955559755638	0	0	2.8340533293609416	4.893898411436146	FGF9;CCL5
Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	4/46	0.17855233426259265	0.9999955559755638	0	0	1.8905309250136837	3.2571456913542844	NEU3;RNF115;FER;ITGA1
Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163)	4/46	0.17855233426259265	0.9999955559755638	0	0	1.8905309250136837	3.2571456913542844	TLE3;ADAM17;NOTCH1;ID1
Phospholipid Translocation (GO:0045332)	3/31	0.18517574631025724	0.9999955559755638	0	0	2.1261929615269906	3.585717960064407	ATP10A;ATP11A;ATP9B
Regulation Of Cell Morphogenesis (GO:0022604)	3/31	0.18517574631025724	0.9999955559755638	0	0	2.1261929615269906	3.585717960064407	ZMYM4;PDZD8;CAMSAP1
Cognition (GO:0050890)	4/47	0.18829361196167504	0.9999955559755638	0	0	1.8464678865641175	3.0831448658810405	SETD5;CHD7;CTNS;GPR155
Histone Modification (GO:0016570)	6/81	0.19365104854383822	0.9999955559755638	0	0	1.588607329842932	2.608012615802279	HDAC4;MBTD1;CARM1;EPC2;CHD3;TBL1X
Embryo Development Ending In Birth Or Egg Hatching (GO:0009792)	2/17	0.19550240584709733	0.9999955559755638	0	0	2.6449774070212024	4.317086083965043	CHD7;RICTOR
Positive Regulation By Host Of Viral Process (GO:0044794)	2/17	0.19550240584709733	0.9999955559755638	0	0	2.6449774070212024	4.317086083965043	PIK3C3;ZNF502
Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	3/32	0.19754933845622843	0.9999955559755638	0	0	2.0527679792671516	3.3291111844715653	KLRC4;CRTAM;KLRC1
Respiratory System Development (GO:0060541)	3/32	0.19754933845622843	0.9999955559755638	0	0	2.0527679792671516	3.3291111844715653	FGF9;CHD7;NPHP3
Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010)	3/33	0.21011461614759042	0.9999955559755638	0	0	1.9842379958246346	3.095613876042616	NOTCH1;NOG;TGFBR1
Inositol Lipid-Mediated Signaling (GO:0048017)	3/33	0.21011461614759042	0.9999955559755638	0	0	1.9842379958246346	3.095613876042616	INPP5A;PIK3C3;IGF1R
Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)	3/33	0.21011461614759042	0.9999955559755638	0	0	1.9842379958246346	3.095613876042616	IFNG;STK39;ADRB2
Regulation Of G0 To G1 Transition (GO:0070316)	3/33	0.21011461614759042	0.9999955559755638	0	0	1.9842379958246346	3.095613876042616	CHEK1;ARID2;BRD7
Regulation Of Defense Response To Virus (GO:0050688)	2/18	0.2133588280704866	0.9999955559755638	0	0	2.479535974973931	3.830337315274446	PPM1B;TRAF3IP1
Regulation Of Epithelial Cell Differentiation (GO:0030856)	2/18	0.2133588280704866	0.9999955559755638	0	0	2.479535974973931	3.830337315274446	IFNG;PRKX
Regulation Of Histone Modification (GO:0031056)	2/18	0.2133588280704866	0.9999955559755638	0	0	2.479535974973931	3.830337315274446	ZZZ3;MTHFR
Regulation Of Lymphocyte Activation (GO:0051249)	2/18	0.2133588280704866	0.9999955559755638	0	0	2.479535974973931	3.830337315274446	CRTAM;KLRC1
Regulation Of Protein Deacetylation (GO:0090311)	2/18	0.2133588280704866	0.9999955559755638	0	0	2.479535974973931	3.830337315274446	ZZZ3;IFNG
Cardiac Atrium Morphogenesis (GO:0003209)	2/18	0.2133588280704866	0.9999955559755638	0	0	2.479535974973931	3.830337315274446	NOTCH1;NOG
Endothelial Cell Proliferation (GO:0001935)	2/18	0.2133588280704866	0.9999955559755638	0	0	2.479535974973931	3.830337315274446	DLG1;PRKX
Negative Regulation Of ERBB Signaling Pathway (GO:1901185)	2/18	0.2133588280704866	0.9999955559755638	0	0	2.479535974973931	3.830337315274446	RNF115;ITGA1
Positive Regulation Of Macrophage Migration (GO:1905523)	2/18	0.2133588280704866	0.9999955559755638	0	0	2.479535974973931	3.830337315274446	CCL5;CCL3
C-terminal Protein Lipidation (GO:0006501)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	ATG7
Regulation Of Focal Adhesion Disassembly (GO:0120182)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	MAP4K4
Regulation Of Hormone Biosynthetic Process (GO:0046885)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	DGKQ
T-helper 1 Cell Differentiation (GO:0045063)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	TBX21
TORC2 Signaling (GO:0038203)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	RICTOR
Regulation Of pro-B Cell Differentiation (GO:2000973)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	NOTCH1
Regulation Of Vitamin D Biosynthetic Process (GO:0060556)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	IFNG
Chemokine (C-X-C Motif) Ligand 12 Signaling Pathway (GO:0038146)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	STK39
Dermatan Sulfate Proteoglycan Metabolic Process (GO:0050655)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	CSGALNACT2
Determination Of Liver Left/Right Asymmetry (GO:0071910)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	NPHP3
Double-Strand Break Repair Via Classical Nonhomologous End Joining (GO:0097680)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	ERCC8
Embryonic Skeletal Joint Development (GO:0072498)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	NOG
Establishment Of Lymphocyte Polarity (GO:0001767)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	CRTAM
Establishment Of Protein Localization To Telomere (GO:0070200)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	ZNF827
tRNA Catabolic Process (GO:0016078)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	SLFN13
Venous Blood Vessel Morphogenesis (GO:0048845)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	NOTCH1
Heme Transport (GO:0015886)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	FLVCR1
Inner Ear Auditory Receptor Cell Differentiation (GO:0042491)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	SLC4A7
Iron Coordination Entity Transport (GO:1901678)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	FLVCR1
Metanephric Collecting Duct Development (GO:0072205)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	PTCH1
Natural Killer Cell Degranulation (GO:0043320)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	FCGR3A
Negative Regulation Of ERAD Pathway (GO:1904293)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	USP25
Negative Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042985)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	AGO2
Negative Regulation Of Astrocyte Differentiation (GO:0048712)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	NOG
Negative Regulation Of Cardiac Muscle Tissue Growth (GO:0055022)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	NOG
Negative Regulation Of Gene Expression Via CpG Island Methylation (GO:0044027)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	UHRF2
Negative Regulation Of Glial Cell Proliferation (GO:0060253)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	NOTCH1
Negative Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002887)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	CD84
Negative Regulation Of Protein Polyubiquitination (GO:1902915)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	TRIM44
Notochord Development (GO:0030903)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	COL18A1
Pericardium Morphogenesis (GO:0003344)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	NOTCH1
Phagosome Acidification (GO:0090383)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	SLC4A7
Positive Regulation Of CD4-positive, CD25-positive, Alpha-Beta Regulatory T Cell Differentiation (GO:0032831)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	IFNG
Positive Regulation Of T-helper 1 Cell Cytokine Production (GO:2000556)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	TBX21
Positive Regulation Of Activin Receptor Signaling Pathway (GO:0032927)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	ACVR2A
Positive Regulation Of Endothelial Cell Development (GO:1901552)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	S1PR2
Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	S1PR2
Positive Regulation Of Focal Adhesion Disassembly (GO:0120183)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	MAP4K4
Positive Regulation Of Killing Of Cells Of Another Organism (GO:0051712)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	IFNG
Positive Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034767)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	STK39
Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002860)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	CRTAM
Positive Regulation Of Natural Killer Cell Mediated Immune Response To Tumor Cell (GO:0002857)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	CRTAM
Positive Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034157)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	SLC15A4
Positive Regulation Of Transcription Of Notch Receptor Target (GO:0007221)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	NOTCH1
Presynaptic Active Zone Organization (GO:1990709)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	ERC1
Protein Geranylgeranylation (GO:0018344)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	CHML
Protein Modification By Small Protein Conjugation Or Removal (GO:0070647)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	ATG7
Regulation Of T-helper 1 Cell Cytokine Production (GO:2000554)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	TBX21
Regulation Of T-helper 17 Cell Lineage Commitment (GO:2000328)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	TBX21
Regulation Of Calcidiol 1-Monooxygenase Activity (GO:0060558)	1/5	0.21826427274412888	0.9999955559755638	0	0	4.95703125	7.544842920813028	IFNG
Regulation Of Neuronal Synaptic Plasticity (GO:0048168)	3/34	0.22284879098236512	0.9999955559755638	0	0	1.9201293016364738	2.882616780934171	MCTP1;SLC4A10;DBN1
