Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation Of Cell Motility (GO:2000147)	5/221	0.013498542133025277	0.32488415316619973	0	0	3.7296979356405586	16.056997049389786	SEMA6B;SPOCK2;RACK1;WASHC1;VSIR
Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	3/83	0.01589012338336009	0.32488415316619973	0	0	5.98578629032258	24.793471198472083	RACK1;ELOB;NOP53
Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	3/83	0.01589012338336009	0.32488415316619973	0	0	5.98578629032258	24.793471198472083	RACK1;ELOB;NOP53
Cellular Response To Glucose Stimulus (GO:0071333)	2/34	0.019656438898232948	0.32488415316619973	0	0	9.9205	38.981119800380284	RACK1;SELENOT
Negative Regulation Of Ras Protein Signal Transduction (GO:0046580)	2/34	0.019656438898232948	0.32488415316619973	0	0	9.9205	38.981119800380284	RIPOR2;SPRY1
Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)	3/90	0.019680367301485518	0.32488415316619973	0	0	5.5022246941045605	21.613474377050885	RACK1;ELOB;NOP53
Regulation Of Endothelial Cell Proliferation (GO:0001936)	3/93	0.021444271578860096	0.32488415316619973	0	0	5.318010752688172	20.43338063538053	ATP5IF1;ATP5F1A;EGR3
Negative Regulation Of Protein Kinase B Signaling (GO:0051898)	2/36	0.02189343864405057	0.32488415316619973	0	0	9.336	35.67816157733114	RACK1;NOP53
Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	2/37	0.02304967187347814	0.32488415316619973	0	0	9.0688	34.19031684324317	ATP5IF1;ATP5F1A
Substantia Nigra Development (GO:0021762)	2/42	0.02919394633850611	0.32488415316619973	0	0	7.9332	28.034293833924718	ATP5PF;ATP5PB
mRNA Catabolic Process (GO:0006402)	2/43	0.030492987588946162	0.32488415316619973	0	0	7.7393170731707315	27.012217484563482	TUT7;NBDY
Positive Regulation Of Growth Hormone Secretion (GO:0060124)	1/5	0.0313522329588074	0.32488415316619973	0	0	39.42261904761905	136.49962740373687	SELENOT
Negative Regulation Of Glycogen Biosynthetic Process (GO:0045719)	1/5	0.0313522329588074	0.32488415316619973	0	0	39.42261904761905	136.49962740373687	SELENOS
Negative Regulation Of Lens Fiber Cell Differentiation (GO:1902747)	1/5	0.0313522329588074	0.32488415316619973	0	0	39.42261904761905	136.49962740373687	SPRY1
Regulation Of Establishment Of T Cell Polarity (GO:1903903)	1/5	0.0313522329588074	0.32488415316619973	0	0	39.42261904761905	136.49962740373687	RIPOR2
Negative Regulation Of Myeloid Cell Apoptotic Process (GO:0033033)	1/5	0.0313522329588074	0.32488415316619973	0	0	39.42261904761905	136.49962740373687	SELENOS
Negative Regulation Of Relaxation Of Muscle (GO:1901078)	1/5	0.0313522329588074	0.32488415316619973	0	0	39.42261904761905	136.49962740373687	GRK2
Regulation Of Macrophage Apoptotic Process (GO:2000109)	1/5	0.0313522329588074	0.32488415316619973	0	0	39.42261904761905	136.49962740373687	SELENOS
Regulation Of Neutrophil Extravasation (GO:2000389)	1/5	0.0313522329588074	0.32488415316619973	0	0	39.42261904761905	136.49962740373687	RIPOR2
Nucleoside Triphosphate Biosynthetic Process (GO:0009142)	1/5	0.0313522329588074	0.32488415316619973	0	0	39.42261904761905	136.49962740373687	NME2
Protein Sulfation (GO:0006477)	1/5	0.0313522329588074	0.32488415316619973	0	0	39.42261904761905	136.49962740373687	TPST1
Regulation Of Type B Pancreatic Cell Proliferation (GO:0061469)	1/5	0.0313522329588074	0.32488415316619973	0	0	39.42261904761905	136.49962740373687	NR4A3
Response To Catecholamine (GO:0071869)	1/5	0.0313522329588074	0.32488415316619973	0	0	39.42261904761905	136.49962740373687	NR4A3
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	3/109	0.032267145842050336	0.32488415316619973	0	0	4.511640292148509	15.491645091273213	RACK1;ELOB;NOP53
Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	2/46	0.034524373359081005	0.32488415316619973	0	0	7.210545454545454	24.27134300371437	ATP5F1A;ATP5F1B
Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720)	2/47	0.035911818555598836	0.32488415316619973	0	0	7.049955555555556	23.453008398578607	SELENOS;VSIR
Positive Regulation Of Gastrulation (GO:2000543)	1/6	0.03750466576200578	0.32488415316619973	0	0	31.536507936507938	103.54349904331993	RACK1
Negative Regulation Of Glycogen Metabolic Process (GO:0070874)	1/6	0.03750466576200578	0.32488415316619973	0	0	31.536507936507938	103.54349904331993	SELENOS
Positive Regulation Of Mast Cell Activation (GO:0033005)	1/6	0.03750466576200578	0.32488415316619973	0	0	31.536507936507938	103.54349904331993	NR4A3
Positive Regulation Of Membrane Depolarization (GO:1904181)	1/6	0.03750466576200578	0.32488415316619973	0	0	31.536507936507938	103.54349904331993	RACK1
Regulation Of Growth Hormone Secretion (GO:0060123)	1/6	0.03750466576200578	0.32488415316619973	0	0	31.536507936507938	103.54349904331993	SELENOT
Regulation Of Lens Fiber Cell Differentiation (GO:1902746)	1/6	0.03750466576200578	0.32488415316619973	0	0	31.536507936507938	103.54349904331993	SPRY1
Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035773)	1/6	0.03750466576200578	0.32488415316619973	0	0	31.536507936507938	103.54349904331993	SELENOT
Cellular Response To Monoamine Stimulus (GO:0071868)	1/6	0.03750466576200578	0.32488415316619973	0	0	31.536507936507938	103.54349904331993	NR4A3
Negative Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000562)	1/6	0.03750466576200578	0.32488415316619973	0	0	31.536507936507938	103.54349904331993	VSIR
Negative Regulation Of RIG-I Signaling Pathway (GO:0039536)	1/6	0.03750466576200578	0.32488415316619973	0	0	31.536507936507938	103.54349904331993	UFD1
Positive Regulation Of Catecholamine Secretion (GO:0033605)	1/6	0.03750466576200578	0.32488415316619973	0	0	31.536507936507938	103.54349904331993	GRK2
Negative Regulation Of Acute Inflammatory Response (GO:0002674)	1/6	0.03750466576200578	0.32488415316619973	0	0	31.536507936507938	103.54349904331993	SELENOS
Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556)	2/49	0.03875023056205843	0.32488415316619973	0	0	6.749276595744681	21.93932385787189	SELENOS;VSIR
Negative Regulation Of T Cell Activation (GO:0050868)	2/49	0.03875023056205843	0.32488415316619973	0	0	6.749276595744681	21.93932385787189	RIPOR2;VSIR
Regulation Of Protein-Containing Complex Assembly (GO:0043254)	3/119	0.04023027697447634	0.32488415316619973	0	0	4.120620133481646	13.240110454918831	FBLIM1;RACK1;NOP53
Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	RACK1
Negative Regulation Of Glucose Import (GO:0046325)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	SELENOS
ER Overload Response (GO:0006983)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	SELENOS
Negative Regulation Of Lipid Kinase Activity (GO:0090219)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	WASHC1
Regulation Of Nitric Oxide Metabolic Process (GO:0080164)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	SELENOS
Positive Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904754)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	NR4A3
Protein Deglycosylation (GO:0006517)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	OGA
Proton-Transporting ATP Synthase Complex Assembly (GO:0043461)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	ATP5F1D
Mitochondrial Proton-Transporting ATP Synthase Complex Assembly (GO:0033615)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	ATP5F1D
Cellular Response To Leptin Stimulus (GO:0044320)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	NR4A3
Regulation Of Golgi To Plasma Membrane Protein Transport (GO:0042996)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	RACK1
Negative Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001186)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	VSIR
Regulation Of Carbohydrate Biosynthetic Process (GO:0043255)	1/7	0.04361832846546804	0.32488415316619973	0	0	26.27910052910053	82.31344422437296	SELENOS
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	2/54	0.04620201817185455	0.32488415316619973	0	0	6.098769230769231	18.752079685407434	ATP5F1A;ATP5F1B
Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	S1PR1
Regulation Of Epidermis Development (GO:0045682)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	NME2
Translational Readthrough (GO:0006451)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	SELENOT
Glycerol Transmembrane Transport (GO:0015793)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	AQP3
Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	RACK1
Nucleic Acid Transport (GO:0050657)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	RTRAF
Cellular Response To Hydroxyurea (GO:0072711)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	RTF2
Modification-Dependent Macromolecule Catabolic Process (GO:0043632)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	TUT7
Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	VSIR
Response To Leptin (GO:0044321)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	NR4A3
Response To Vitamin (GO:0033273)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	AQP3
Response To Vitamin D (GO:0033280)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	AQP3
Selenocysteine Incorporation (GO:0001514)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	SELENOT
Endothelial Cell Chemotaxis (GO:0035767)	1/8	0.049693463055301444	0.32488415316619973	0	0	22.523809523809526	67.61381573648762	EGR3
DNA-templated Transcription Initiation (GO:0006352)	2/59	0.054131352519168	0.32488415316619973	0	0	5.562385964912281	16.22181831889152	ELOB;ELOC
Cellular Response To Chemokine (GO:1990869)	2/59	0.054131352519168	0.32488415316619973	0	0	5.562385964912281	16.22181831889152	RIPOR2;CXCL3
ER-associated Misfolded Protein Catabolic Process (GO:0071712)	1/9	0.05573031012816855	0.32488415316619973	0	0	19.70734126984127	56.89964886057114	UFD1
Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/9	0.05573031012816855	0.32488415316619973	0	0	19.70734126984127	56.89964886057114	RACK1
Golgi Lumen Acidification (GO:0061795)	1/9	0.05573031012816855	0.32488415316619973	0	0	19.70734126984127	56.89964886057114	ATP6V0C
Positive Regulation Of Myoblast Fusion (GO:1901741)	1/9	0.05573031012816855	0.32488415316619973	0	0	19.70734126984127	56.89964886057114	RIPOR2
Negative Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014067)	1/9	0.05573031012816855	0.32488415316619973	0	0	19.70734126984127	56.89964886057114	NOP53
Negative Regulation Of Transcription By RNA Polymerase I (GO:0016479)	1/9	0.05573031012816855	0.32488415316619973	0	0	19.70734126984127	56.89964886057114	NOP53
Apical Protein Localization (GO:0045176)	1/9	0.05573031012816855	0.32488415316619973	0	0	19.70734126984127	56.89964886057114	MAL
Calcium Import Into The Mitochondrion (GO:0036444)	1/9	0.05573031012816855	0.32488415316619973	0	0	19.70734126984127	56.89964886057114	MCUB
Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)	1/9	0.05573031012816855	0.32488415316619973	0	0	19.70734126984127	56.89964886057114	VSIR
Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531)	1/9	0.05573031012816855	0.32488415316619973	0	0	19.70734126984127	56.89964886057114	NOP53
Response To Hydroxyurea (GO:0072710)	1/9	0.05573031012816855	0.32488415316619973	0	0	19.70734126984127	56.89964886057114	RTF2
Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642)	1/9	0.05573031012816855	0.32488415316619973	0	0	19.70734126984127	56.89964886057114	VSIR
Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)	1/10	0.06172910888015653	0.32488415316619973	0	0	17.516754850088184	48.78415662492463	RACK1
Negative Regulation Of Interleukin-17 Production (GO:0032700)	1/10	0.06172910888015653	0.32488415316619973	0	0	17.516754850088184	48.78415662492463	VSIR
Negative Regulation Of Lymphocyte Migration (GO:2000402)	1/10	0.06172910888015653	0.32488415316619973	0	0	17.516754850088184	48.78415662492463	RIPOR2
Regulation Of Mitochondrial Depolarization (GO:0051900)	1/10	0.06172910888015653	0.32488415316619973	0	0	17.516754850088184	48.78415662492463	RACK1
Nucleoside Triphosphate Metabolic Process (GO:0009141)	1/10	0.06172910888015653	0.32488415316619973	0	0	17.516754850088184	48.78415662492463	NME2
Mast Cell Activation Involved In Immune Response (GO:0002279)	1/10	0.06172910888015653	0.32488415316619973	0	0	17.516754850088184	48.78415662492463	NR4A3
Mast Cell Degranulation (GO:0043303)	1/10	0.06172910888015653	0.32488415316619973	0	0	17.516754850088184	48.78415662492463	NR4A3
Mitochondrial Respirasome Assembly (GO:0097250)	1/10	0.06172910888015653	0.32488415316619973	0	0	17.516754850088184	48.78415662492463	STMP1
Negative Regulation Of Alpha-Beta T Cell Activation (GO:0046636)	1/10	0.06172910888015653	0.32488415316619973	0	0	17.516754850088184	48.78415662492463	VSIR
Positive Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0045741)	1/10	0.06172910888015653	0.32488415316619973	0	0	17.516754850088184	48.78415662492463	AREG
Response To Metal Ion (GO:0010038)	2/64	0.06250147726565049	0.32488415316619973	0	0	5.112516129032258	14.17478372234047	AQP3;ATP5F1D
Negative Regulation Of Glucose Transmembrane Transport (GO:0010829)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	SELENOS
Negative Regulation Of Heart Contraction (GO:0045822)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	GRK2
Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	SELENOS
tRNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0006388)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	RTRAF
RNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0000394)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	RTRAF
Positive Regulation Of Pseudopodium Assembly (GO:0031274)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	WASHC1
Nucleoside Phosphate Biosynthetic Process (GO:1901293)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	NME2
Regulation Of Pseudopodium Assembly (GO:0031272)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	WASHC1
Mast Cell Mediated Immunity (GO:0002448)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	NR4A3
Melanocyte Differentiation (GO:0030318)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	LRMDA
Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	STMP1
Respiratory Chain Complex III Assembly (GO:0017062)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	STMP1
Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	VSIR
Positive Regulation Of Behavior (GO:0048520)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	NR4A3
Desensitization Of G Protein-Coupled Receptor Signaling Pathway (GO:0002029)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	GRK2
Endosomal Lumen Acidification (GO:0048388)	1/11	0.0676900970783306	0.32488415316619973	0	0	15.764285714285714	42.45031112549025	ATP6V0C
Regulation Of Endopeptidase Activity (GO:0052548)	2/69	0.07127743984819344	0.32488415316619973	0	0	4.729791044776119	12.492207817494595	SPOCK2;VSIR
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	2/70	0.07307837957125504	0.32488415316619973	0	0	4.66	12.191597880198492	ATP5IF1;ATP5F1A
Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175)	1/12	0.0736135110460111	0.32488415316619973	0	0	14.330447330447331	37.38708660746238	ZGPAT
pre-miRNA Processing (GO:0031054)	1/12	0.0736135110460111	0.32488415316619973	0	0	14.330447330447331	37.38708660746238	TUT7
Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)	1/12	0.0736135110460111	0.32488415316619973	0	0	14.330447330447331	37.38708660746238	UQCRHL
Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1/12	0.0736135110460111	0.32488415316619973	0	0	14.330447330447331	37.38708660746238	NR4A3
Positive Regulation Of Cellular Extravasation (GO:0002693)	1/12	0.0736135110460111	0.32488415316619973	0	0	14.330447330447331	37.38708660746238	RIPOR2
Positive Regulation Of Fatty Acid Oxidation (GO:0046321)	1/12	0.0736135110460111	0.32488415316619973	0	0	14.330447330447331	37.38708660746238	NR4A3
Cellular Response To Hypoxia (GO:0071456)	2/72	0.07672392854075034	0.32488415316619973	0	0	4.5264	11.621720495155545	AQP3;NOP53
Ubiquitin-Dependent ERAD Pathway (GO:0030433)	2/73	0.07856803020991365	0.32488415316619973	0	0	4.462422535211267	11.351467617506296	SELENOS;UFD1
Cellular Response To Decreased Oxygen Levels (GO:0036294)	2/73	0.07856803020991365	0.32488415316619973	0	0	4.462422535211267	11.351467617506296	AQP3;NOP53
Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102)	1/13	0.07949958565386017	0.32488415316619973	0	0	13.135582010582011	33.25933922123504	RACK1
Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037)	1/13	0.07949958565386017	0.32488415316619973	0	0	13.135582010582011	33.25933922123504	SPRY1
Positive Regulation Of Keratinocyte Differentiation (GO:0045618)	1/13	0.07949958565386017	0.32488415316619973	0	0	13.135582010582011	33.25933922123504	NME2
Regulation Of Gastrulation (GO:0010470)	1/13	0.07949958565386017	0.32488415316619973	0	0	13.135582010582011	33.25933922123504	RACK1
Regulation Of Myoblast Fusion (GO:1901739)	1/13	0.07949958565386017	0.32488415316619973	0	0	13.135582010582011	33.25933922123504	RIPOR2
Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769)	1/13	0.07949958565386017	0.32488415316619973	0	0	13.135582010582011	33.25933922123504	SELENOS
Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	1/13	0.07949958565386017	0.32488415316619973	0	0	13.135582010582011	33.25933922123504	SELENOS
Membrane Depolarization (GO:0051899)	1/13	0.07949958565386017	0.32488415316619973	0	0	13.135582010582011	33.25933922123504	ATP5IF1
Purine Ribonucleoside Bisphosphate Metabolic Process (GO:0034035)	1/13	0.07949958565386017	0.32488415316619973	0	0	13.135582010582011	33.25933922123504	TPST1
Regulation Of Transcription Of Nucleolar Large rRNA By RNA Polymerase I (GO:1901836)	1/13	0.07949958565386017	0.32488415316619973	0	0	13.135582010582011	33.25933922123504	NOP53
Response To Chemokine (GO:1990868)	1/13	0.07949958565386017	0.32488415316619973	0	0	13.135582010582011	33.25933922123504	RIPOR2
Embryonic Hemopoiesis (GO:0035162)	1/13	0.07949958565386017	0.32488415316619973	0	0	13.135582010582011	33.25933922123504	FLT3LG
Transcription Initiation At RNA Polymerase II Promoter (GO:0006367)	2/76	0.08418265274332382	0.32488415316619973	0	0	4.280864864864865	10.594140545002631	ELOB;ELOC
Regulation Of Feeding Behavior (GO:0060259)	1/14	0.08534855435846095	0.32488415316619973	0	0	12.124542124542124	29.838640846336183	NR4A3
Glucosamine-Containing Compound Metabolic Process (GO:1901071)	1/14	0.08534855435846095	0.32488415316619973	0	0	12.124542124542124	29.838640846336183	OGA
Regulation Of Integrin Activation (GO:0033623)	1/14	0.08534855435846095	0.32488415316619973	0	0	12.124542124542124	29.838640846336183	FBLIM1
Histone mRNA Catabolic Process (GO:0071044)	1/14	0.08534855435846095	0.32488415316619973	0	0	12.124542124542124	29.838640846336183	TUT7
Pancreas Development (GO:0031016)	1/14	0.08534855435846095	0.32488415316619973	0	0	12.124542124542124	29.838640846336183	SELENOT
Mitochondrial Calcium Ion Transmembrane Transport (GO:0006851)	1/14	0.08534855435846095	0.32488415316619973	0	0	12.124542124542124	29.838640846336183	MCUB
Renal Water Homeostasis (GO:0003091)	1/14	0.08534855435846095	0.32488415316619973	0	0	12.124542124542124	29.838640846336183	AQP3
Resolution Of Meiotic Recombination Intermediates (GO:0000712)	1/14	0.08534855435846095	0.32488415316619973	0	0	12.124542124542124	29.838640846336183	CENPX
Regulation Of Bone Remodeling (GO:0046850)	1/14	0.08534855435846095	0.32488415316619973	0	0	12.124542124542124	29.838640846336183	S1PR1
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process (GO:0050427)	1/15	0.09116064916464671	0.32488415316619973	0	0	11.257936507936508	26.96424346033221	TPST1
Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)	1/15	0.09116064916464671	0.32488415316619973	0	0	11.257936507936508	26.96424346033221	SELENOS
Negative Regulation Of Epithelial Cell Differentiation (GO:0030857)	1/15	0.09116064916464671	0.32488415316619973	0	0	11.257936507936508	26.96424346033221	SPRY1
N-acetylglucosamine Metabolic Process (GO:0006044)	1/15	0.09116064916464671	0.32488415316619973	0	0	11.257936507936508	26.96424346033221	OGA
Negative Regulation Of Phagocytosis (GO:0050765)	1/15	0.09116064916464671	0.32488415316619973	0	0	11.257936507936508	26.96424346033221	RACK1
