Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cardiac Muscle Cell Myoblast Differentiation (GO:0060379)	2/6	0.009232483398841012	0.7279163409661678	0	0	19.025390625	89.13447274684506	NOTCH1;NRG1
Regulation Of Cell Adhesion Molecule Production (GO:0060353)	2/6	0.009232483398841012	0.7279163409661678	0	0	19.025390625	89.13447274684506	NOTCH1;IL1B
Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)	5/51	0.009771773796955437	0.7279163409661678	0	0	4.151362432732554	19.213573376036017	KLRK1;KLRC2;KLRC4;CD1D;CD1A
Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	6/74	0.011884971761894916	0.7279163409661678	0	0	3.372742010189903	14.949613374222578	CD86;MEF2C;IL1B;CD38;TNFRSF13C;CD1D
Peptidyl-Tyrosine Modification (GO:0018212)	5/54	0.012360348173418715	0.7279163409661678	0	0	3.896595966480895	17.118765656175732	PDGFRB;LYN;FER;SRC;BTK
Regulation Of Leukocyte Degranulation (GO:0043300)	2/7	0.012706769044297192	0.7279163409661678	0	0	15.21953125	66.44269658886977	LYN;FER
Regulation Of Lymphocyte Apoptotic Process (GO:0070228)	2/7	0.012706769044297192	0.7279163409661678	0	0	15.21953125	66.44269658886977	LYN;BTK
Cell Migration Involved In Heart Development (GO:0060973)	2/7	0.012706769044297192	0.7279163409661678	0	0	15.21953125	66.44269658886977	PDGFRB;NOTCH1
Ventricular Trabecula Myocardium Morphogenesis (GO:0003222)	2/7	0.012706769044297192	0.7279163409661678	0	0	15.21953125	66.44269658886977	NOTCH1;NRG1
Leukocyte Aggregation (GO:0070486)	2/7	0.012706769044297192	0.7279163409661678	0	0	15.21953125	66.44269658886977	IL1B;S100A9
Platelet Activating Factor Metabolic Process (GO:0046469)	2/7	0.012706769044297192	0.7279163409661678	0	0	15.21953125	66.44269658886977	LPCAT2;PLA2G7
Positive Regulation Of Astrocyte Differentiation (GO:0048711)	2/7	0.012706769044297192	0.7279163409661678	0	0	15.21953125	66.44269658886977	NOTCH1;SERPINE2
Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)	3/21	0.015906590330713385	0.8040799639022007	0	0	6.3496412263535555	26.294002546357365	KLRK1;KLRC2;KLRC4
Regulation Of Anoikis (GO:2000209)	3/21	0.015906590330713385	0.8040799639022007	0	0	6.3496412263535555	26.294002546357365	NOTCH1;SRC;PDK4
Regulation Of Glial Cell Proliferation (GO:0060251)	2/8	0.01665630402066231	0.8040799639022007	0	0	12.682291666666666	51.933559700277094	NOTCH1;IL1B
Cardioblast Differentiation (GO:0010002)	2/8	0.01665630402066231	0.8040799639022007	0	0	12.682291666666666	51.933559700277094	NOTCH1;NRG1
Immune Response-Inhibiting Cell Surface Receptor Signaling Pathway (GO:0002767)	2/8	0.01665630402066231	0.8040799639022007	0	0	12.682291666666666	51.933559700277094	LYN;KIR2DL1
Retina Homeostasis (GO:0001895)	4/39	0.017428211281204028	0.8040799639022007	0	0	4.358767507002801	17.651548424207274	IGHG3;IGKC;IGHA1;LYZ
Regulation Of Complement Activation (GO:0030449)	2/9	0.021054462895194782	0.8040799639022007	0	0	10.869977678571429	41.965100270712284	CFH;IL1B
I-kappaB Phosphorylation (GO:0007252)	2/9	0.021054462895194782	0.8040799639022007	0	0	10.869977678571429	41.965100270712284	TLR7;ERC1
Regulation Of Mast Cell Activation (GO:0033003)	2/9	0.021054462895194782	0.8040799639022007	0	0	10.869977678571429	41.965100270712284	LYN;CD300LF
Regulation Of Mast Cell Activation Involved In Immune Response (GO:0033006)	2/9	0.021054462895194782	0.8040799639022007	0	0	10.869977678571429	41.965100270712284	LYN;FER
Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002886)	2/9	0.021054462895194782	0.8040799639022007	0	0	10.869977678571429	41.965100270712284	LYN;FER
Motor Neuron Axon Guidance (GO:0008045)	2/9	0.021054462895194782	0.8040799639022007	0	0	10.869977678571429	41.965100270712284	PLXNA3;RNF165
Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629)	2/9	0.021054462895194782	0.8040799639022007	0	0	10.869977678571429	41.965100270712284	CYP1B1;NRG1
Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108)	2/9	0.021054462895194782	0.8040799639022007	0	0	10.869977678571429	41.965100270712284	LYN;MEF2C
Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)	3/24	0.02287495128423585	0.8238937982988221	0	0	5.441710930947721	20.55722102399379	KLRK1;KLRC2;KLRC4
Regulation Of Lamellipodium Morphogenesis (GO:2000392)	2/10	0.025875670238945266	0.8238937982988221	0	0	9.5107421875	34.75655199532203	SRC;ARPIN
Negative Regulation Of B Cell Proliferation (GO:0030889)	2/10	0.025875670238945266	0.8238937982988221	0	0	9.5107421875	34.75655199532203	LYN;MNDA
Regulation Of B Cell Apoptotic Process (GO:0002902)	2/10	0.025875670238945266	0.8238937982988221	0	0	9.5107421875	34.75655199532203	LYN;BTK
Regulation Of Cytoskeleton Organization (GO:0051493)	7/114	0.027839100121940474	0.8238937982988221	0	0	2.5005622223451125	8.955297912736018	PDGFRB;NRG1;RICTOR;S100A9;GPM6B;RHOQ;PLXNA3
Positive Regulation Of Nuclear Division (GO:0051785)	3/26	0.02830072332513598	0.8238937982988221	0	0	4.9680081681272865	17.71029292233739	PDGFRB;IL1B;EREG
Regulation Of Astrocyte Differentiation (GO:0048710)	2/11	0.03109536444789914	0.8238937982988221	0	0	8.453559027777779	29.33973793337963	NOTCH1;SERPINE2
Regulation Of Cell Activation (GO:0050865)	2/11	0.03109536444789914	0.8238937982988221	0	0	8.453559027777779	29.33973793337963	GNAQ;NRG1
Cortical Cytoskeleton Organization (GO:0030865)	3/27	0.031246759245979902	0.8238937982988221	0	0	4.760763209393346	16.500041715924574	DLG1;EPB41L3;RHOQ
Insulin Receptor Signaling Pathway (GO:0008286)	4/47	0.032234238975890235	0.8238937982988221	0	0	3.546374829001368	12.180826076062596	FER;PDK4;RHOQ;IGF1R
Regulation Of Actin Filament-Based Process (GO:0032970)	5/70	0.03400291039171285	0.8238937982988221	0	0	2.9350158682182257	9.924196034883353	PDGFRB;NRG1;RICTOR;RHOQ;GPM6B
Regulation Of Platelet Activation (GO:0010543)	3/28	0.03434707591446725	0.8238937982988221	0	0	4.570097847358121	15.40688930977204	LYN;GNAQ;NRG1
Positive Regulation Of Neuron Migration (GO:2001224)	2/12	0.03668996267607054	0.8238937982988221	0	0	7.6078125	25.14573792169254	SHTN1;SRGAP2C
Defense Response To Fungus (GO:0050832)	3/29	0.03760045315156033	0.8238937982988221	0	0	4.394099051633298	14.41589290523848	CLEC4D;NRG1;S100A9
Positive Regulation Of B Cell Proliferation (GO:0030890)	3/29	0.03760045315156033	0.8238937982988221	0	0	4.394099051633298	14.41589290523848	MEF2C;CD38;TNFRSF13C
Axon Development (GO:0061564)	6/99	0.042407186788965726	0.8238937982988221	0	0	2.462915925831852	7.7838916823111735	SHTN1;SLITRK4;NREP;S100B;GPM6B;CAMSAP2
Regulation Of Immune Effector Process (GO:0002697)	2/13	0.04263682693546135	0.8238937982988221	0	0	6.915838068181818	21.819724417820815	ZNF683;CFH
Interleukin-6-Mediated Signaling Pathway (GO:0070102)	2/13	0.04263682693546135	0.8238937982988221	0	0	6.915838068181818	21.819724417820815	FER;SRC
Killing By Host Of Symbiont Cells (GO:0051873)	2/13	0.04263682693546135	0.8238937982988221	0	0	6.915838068181818	21.819724417820815	NRG1;PF4
Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045)	2/13	0.04263682693546135	0.8238937982988221	0	0	6.915838068181818	21.819724417820815	MEF2C;NOTCH1
Antimicrobial Humoral Response (GO:0019730)	6/100	0.04417945509155863	0.8238937982988221	0	0	2.436589043390853	7.600928348834885	NRG1;PPBP;IGHA1;LYZ;S100A9;PF4
Positive Regulation Of B Cell Activation (GO:0050871)	4/52	0.044324080313968714	0.8238937982988221	0	0	3.176143790849673	9.897585595722811	MEF2C;BTK;CD38;TNFRSF13C
Negative Regulation Of Chemotaxis (GO:0050922)	3/31	0.044560230376409715	0.8238937982988221	0	0	4.079815487838971	12.691953133090124	NOTCH1;SEMA3C;NRG1
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)	4/53	0.04700757933838755	0.8238937982988221	0	0	3.1111644657863144	9.512218682075405	CD86;IL1B;TLR7;TRIM56
Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	5/77	0.04810764223142862	0.8238937982988221	0	0	2.6487120716000874	8.037024736228421	SHTN1;FARP1;MEF2C;SLITRK4;S100B
Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	3/32	0.048262969932452715	0.8238937982988221	0	0	3.9389297523449627	11.939253263197442	KLRK1;KLRC2;KLRC4
Regulation Of Endothelial Cell Chemotaxis (GO:2001026)	2/14	0.04891423125639588	0.8238937982988221	0	0	6.339192708333333	19.12969877415162	NOTCH1;NRG1
Regulation Of Mast Cell Degranulation (GO:0043304)	2/14	0.04891423125639588	0.8238937982988221	0	0	6.339192708333333	19.12969877415162	LYN;FER
Positive Regulation Of Cell Migration (GO:0030335)	12/272	0.049378775028861746	0.8238937982988221	0	0	1.7676371437327614	5.317467220269237	PDGFRB;SPAG9;SRGAP2C;SHTN1;DAB2;FER;NOTCH1;SEMA3C;SRC;IL1B;HGF;IGF1R
Mesenchymal Cell Differentiation (GO:0048762)	4/54	0.04977936093404004	0.8238937982988221	0	0	3.0487843137254904	9.146824953752459	MEF2C;NOTCH1;SEMA3C;HGF
Positive Regulation Of Inflammatory Response (GO:0050729)	6/104	0.05172698016167256	0.8238937982988221	0	0	2.336654346778081	6.920646235554308	LGALS2;IL1B;TLR7;MEFV;S100A9;PLA2G7
Inositol Lipid-Mediated Signaling (GO:0048017)	3/33	0.052111485652689284	0.8238937982988221	0	0	3.807436399217221	11.248575496040596	PDGFRB;INPP5A;IGF1R
Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)	3/33	0.052111485652689284	0.8238937982988221	0	0	3.807436399217221	11.248575496040596	MEF2C;NOTCH1;NRG1
Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)	3/33	0.052111485652689284	0.8238937982988221	0	0	3.807436399217221	11.248575496040596	LYN;CYP1B1;NRG1
Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)	5/80	0.055066501297450776	0.8238937982988221	0	0	2.542370661427636	7.370875876599566	LYN;HHEX;PRKAR2B;IL1B;PAQR3
Regulation Of Clathrin-Dependent Endocytosis (GO:2000369)	2/15	0.055501329912830265	0.8238937982988221	0	0	5.851262019230769	16.918036469475055	DAB2;BMP2K
Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008)	2/15	0.055501329912830265	0.8238937982988221	0	0	5.851262019230769	16.918036469475055	PDGFRB;FER
Positive Regulation Of T Cell Activation (GO:0050870)	6/107	0.05787335652047598	0.8238937982988221	0	0	2.2668979496374835	6.459521545542983	CD86;IL1B;CD1D;TNFRSF13C;BRD7;SIRPB1
Positive Regulation Of Mitotic Nuclear Division (GO:0045840)	3/35	0.06023635237283022	0.8238937982988221	0	0	3.5691046966731896	10.027325582467931	PDGFRB;IL1B;EREG
Regulation Of Natural Killer Cell Activation (GO:0032814)	2/16	0.06237812666595182	0.8238937982988221	0	0	5.433035714285714	15.074178166502874	ZNF683;KLRC2
Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862)	2/16	0.06237812666595182	0.8238937982988221	0	0	5.433035714285714	15.074178166502874	LYN;SRC
Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023)	2/16	0.06237812666595182	0.8238937982988221	0	0	5.433035714285714	15.074178166502874	MEF2C;NOTCH1
Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	5/83	0.06257655726603607	0.8238937982988221	0	0	2.4442093597299883	6.773795185975153	CD86;DLG1;IL1B;TLR7;TRIM56
Positive Regulation Of Phospholipase C Activity (GO:0010863)	3/36	0.06450754571669014	0.8238937982988221	0	0	3.460772104607721	9.485883154559044	CD86;PDGFRB;GNAQ
Regulation Of Ossification (GO:0030278)	3/37	0.06891422953313048	0.8238937982988221	0	0	3.358812017957868	8.984461404429169	MEF2C;NOTCH1;BMP2K
Negative Regulation Of Endothelial Cell Migration (GO:0010596)	3/37	0.06891422953313048	0.8238937982988221	0	0	3.358812017957868	8.984461404429169	MEF2C;NOTCH1;NRG1
Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)	2/17	0.06952544505203527	0.8238937982988221	0	0	5.070572916666666	13.518464192851008	LYN;SRC
Embryo Development Ending In Birth Or Egg Hatching (GO:0009792)	2/17	0.06952544505203527	0.8238937982988221	0	0	5.070572916666666	13.518464192851008	CHD7;RICTOR
Positive Regulation Of Glial Cell Differentiation (GO:0045687)	2/17	0.06952544505203527	0.8238937982988221	0	0	5.070572916666666	13.518464192851008	NOTCH1;SERPINE2
Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057)	2/17	0.06952544505203527	0.8238937982988221	0	0	5.070572916666666	13.518464192851008	NOTCH1;SRC
Regulation Of MAP Kinase Activity (GO:0043405)	6/114	0.07384519539264915	0.8238937982988221	0	0	2.11920384951881	5.52218818553356	PDGFRB;LYN;TENM1;MEF2C;IL1B;PAQR3
Heart Trabecula Morphogenesis (GO:0061384)	2/18	0.07692489951937416	0.8238937982988221	0	0	4.75341796875	12.192163739719826	NOTCH1;NRG1
Negative Regulation Of Nervous System Development (GO:0051961)	2/18	0.07692489951937416	0.8238937982988221	0	0	4.75341796875	12.192163739719826	NOTCH1;IL1B
Neural Crest Cell Differentiation (GO:0014033)	2/18	0.07692489951937416	0.8238937982988221	0	0	4.75341796875	12.192163739719826	MEF2C;NRG1
Negative Regulation Of Lymphocyte Proliferation (GO:0050672)	3/39	0.07812225579005289	0.8238937982988221	0	0	3.1718851924331375	8.086658803817686	CD86;LYN;MNDA
Neuron Projection Morphogenesis (GO:0048812)	7/146	0.08306704646813938	0.8238937982988221	0	0	1.92171469924652	4.781432195872855	SHTN1;FARP1;SLITRK4;EPB41L3;DIP2A;S100B;PLXNA3
Regulation Of Early Endosome To Late Endosome Transport (GO:2000641)	2/19	0.08455886762583642	0.8238937982988221	0	0	4.473575367647059	11.051106016990342	DAB2;SRC
Regulation Of Megakaryocyte Differentiation (GO:0045652)	2/19	0.08455886762583642	0.8238937982988221	0	0	4.473575367647059	11.051106016990342	MEF2C;PF4
Cortical Actin Cytoskeleton Organization (GO:0030866)	2/19	0.08455886762583642	0.8238937982988221	0	0	4.473575367647059	11.051106016990342	DLG1;RHOQ
Superoxide Anion Generation (GO:0042554)	2/19	0.08455886762583642	0.8238937982988221	0	0	4.473575367647059	11.051106016990342	NCF2;CYBB
Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211)	2/19	0.08455886762583642	0.8238937982988221	0	0	4.473575367647059	11.051106016990342	TENM1;SRC
Regulation Of Actin Cytoskeleton Organization (GO:0032956)	5/91	0.08526910883050696	0.8238937982988221	0	0	2.2159272627587154	5.455486696004573	PDGFRB;NRG1;RICTOR;RHOQ;GPM6B
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	4/65	0.08595910911936731	0.8238937982988221	0	0	2.497589199614272	6.128793104437804	NRG1;PPBP;S100A9;PF4
Positive Regulation Of T Cell Proliferation (GO:0042102)	4/65	0.08595910911936731	0.8238937982988221	0	0	2.497589199614272	6.128793104437804	CD86;IL1B;TNFRSF13C;CD1D
Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	3/41	0.08783573507354547	0.8238937982988221	0	0	3.004634874858379	7.308133912451603	CD1D;EREG;TRIM56
Axon Guidance (GO:0007411)	7/149	0.09018700097322277	0.8238937982988221	0	0	1.8808234019501626	4.5250165523040655	NOTCH3;NOTCH1;SEMA3C;PALLD;NCAM1;PLXNA3;RNF165
Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096)	2/20	0.09241046306655497	0.8238937982988221	0	0	4.224826388888889	10.061487713670788	LYN;SRC
Striated Muscle Cell Differentiation (GO:0051146)	2/20	0.09241046306655497	0.8238937982988221	0	0	4.224826388888889	10.061487713670788	MEF2C;NRG1
Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663)	2/20	0.09241046306655497	0.8238937982988221	0	0	4.224826388888889	10.061487713670788	LYN;IL1B
Myoblast Differentiation (GO:0045445)	2/20	0.09241046306655497	0.8238937982988221	0	0	4.224826388888889	10.061487713670788	NOTCH1;NRG1
Negative Regulation Of B Cell Activation (GO:0050869)	2/20	0.09241046306655497	0.8238937982988221	0	0	4.224826388888889	10.061487713670788	LYN;MNDA
Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376)	2/20	0.09241046306655497	0.8238937982988221	0	0	4.224826388888889	10.061487713670788	DAB2;RHOQ
Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077)	2/20	0.09241046306655497	0.8238937982988221	0	0	4.224826388888889	10.061487713670788	DAB2;RHOQ
Regulation Of Cardiac Muscle Cell Proliferation (GO:0060043)	2/20	0.09241046306655497	0.8238937982988221	0	0	4.224826388888889	10.061487713670788	MEF2C;NOTCH1
Substantia Nigra Development (GO:0021762)	3/42	0.09287389503329752	0.8238937982988221	0	0	2.9274424205931053	6.957104013095917	CHKB;BASP1;GNB4
Regulation Of Cell Migration (GO:0030334)	16/434	0.09584699463057282	0.8238937982988221	0	0	1.46561365077535	3.436867183983485	SPAG9;PDGFRB;NOTCH1;MCTP1;SERPINE2;SEMA3C;SRC;HGF;TET1;IGF1R;DAB2;FER;IL1B;CYP1B1;ARPIN;PLXNA3
Regulation Of Filopodium Assembly (GO:0051489)	3/43	0.09802851772836814	0.8238937982988221	0	0	2.8541095890410957	6.628660517016076	TENM1;SRGAP2C;RHOQ
Negative Regulation Of BMP Signaling Pathway (GO:0030514)	3/43	0.09802851772836814	0.8238937982988221	0	0	2.8541095890410957	6.628660517016076	NOTCH1;CRIM1;GPR155
Positive Regulation Of T Cell Mediated Immunity (GO:0002711)	3/43	0.09802851772836814	0.8238937982988221	0	0	2.8541095890410957	6.628660517016076	IL1B;CD1D;CD1A
Regulation Of Dendritic Spine Development (GO:0060998)	2/21	0.10046350961005564	0.8238937982988221	0	0	4.002261513157895	9.197039691863608	SRGAP2C;MEF2C
Regulation Of Neurotransmitter Transport (GO:0051588)	2/21	0.10046350961005564	0.8238937982988221	0	0	4.002261513157895	9.197039691863608	MEF2C;MCTP1
Cellular Response To Lipopolysaccharide (GO:0071222)	6/124	0.10058340034574238	0.8238937982988221	0	0	1.9386093687441612	4.452536042958309	CD86;LYN;MEF2C;IL1B;PPBP;PF4
Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	4/69	0.10157623941182532	0.8238937982988221	0	0	2.3434087481146304	5.3592484080958345	PDGFRB;SRC;HGF;IGF1R
Regulation Of Protein Modification Process (GO:0031399)	3/45	0.10867334105927383	0.8238937982988221	0	0	2.7179200447302208	6.032175576308982	LYN;FER;FKTN
Positive Regulation Of Innate Immune Response (GO:0045089)	3/45	0.10867334105927383	0.8238937982988221	0	0	2.7179200447302208	6.032175576308982	CD1D;EREG;TRIM56
Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	2/22	0.1087025158344206	0.8238937982988221	0	0	3.801953125	8.43706755189062	LYN;SRC
Fc-epsilon Receptor Signaling Pathway (GO:0038095)	2/22	0.1087025158344206	0.8238937982988221	0	0	3.801953125	8.43706755189062	LYN;FER
Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947)	2/22	0.1087025158344206	0.8238937982988221	0	0	3.801953125	8.43706755189062	HHEX;IL1B
Natural Killer Cell Mediated Immunity (GO:0002228)	2/22	0.1087025158344206	0.8238937982988221	0	0	3.801953125	8.43706755189062	KLRK1;KLRC2
Negative Regulation Of Cell Development (GO:0010721)	2/22	0.1087025158344206	0.8238937982988221	0	0	3.801953125	8.43706755189062	NOTCH1;IL1B
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240)	2/22	0.1087025158344206	0.8238937982988221	0	0	3.801953125	8.43706755189062	IL1B;PF4
Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099)	2/22	0.1087025158344206	0.8238937982988221	0	0	3.801953125	8.43706755189062	IL1B;PF4
Positive Regulation Of Phosphatase Activity (GO:0010922)	2/22	0.1087025158344206	0.8238937982988221	0	0	3.801953125	8.43706755189062	PDGFRB;MEF2C
Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)	4/71	0.10984083416215393	0.8238937982988221	0	0	2.273222124670764	5.020917816314456	HHEX;NOTCH1;CRIM1;GPR155
Axonogenesis (GO:0007409)	8/188	0.11262533232296079	0.8238937982988221	0	0	1.695740008783487	3.7029681466947153	SHTN1;NOTCH3;NOTCH1;SEMA3C;PALLD;SLITRK4;S100B;PLXNA3
Negative Regulation Of Cell Adhesion (GO:0007162)	4/72	0.11408260908940566	0.8238937982988221	0	0	2.2396770472895042	4.861963615982629	NOTCH1;CYP1B1;NRG1;PLXNA3
Response To Lipopolysaccharide (GO:0032496)	7/159	0.11630028579920564	0.8238937982988221	0	0	1.756176684314336	3.7785542125191585	CD86;MEF2C;FER;IL1B;PPBP;S100A9;PF4
Cellular Response To Interleukin-6 (GO:0071354)	2/23	0.11711265079287086	0.8238937982988221	0	0	3.6207217261904763	7.76506853570563	FER;SRC
Positive Regulation Of Cell Motility (GO:2000147)	9/221	0.11753971455301576	0.8238937982988221	0	0	1.6202690080328788	3.4689619307729456	PDGFRB;SPAG9;DAB2;FER;NOTCH1;SEMA3C;IL1B;HGF;IGF1R
Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)	3/47	0.11974213259902998	0.8238937982988221	0	0	2.5941113680839707	5.505780213632792	DAB2;NOTCH1;IL1B
Regulation Of Circadian Sleep/Wake Cycle (GO:0042749)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	PTGDS
Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	PTGDS
ERBB2-EGFR Signaling Pathway (GO:0038134)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	EREG
Regulation Of Immature T Cell Proliferation In Thymus (GO:0033084)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	IL1B
TORC2 Signaling (GO:0038203)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	RICTOR
Activation Of Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0007171)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	NRG1
Regulation Of Macrophage Apoptotic Process (GO:2000109)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	MEF2C
Astrocyte Differentiation (GO:0048708)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	S100A9
Autocrine Signaling (GO:0035425)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	S100A9
Regulation Of pro-B Cell Differentiation (GO:2000973)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	NOTCH1
Response To cGMP (GO:0070305)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	TLR7
Dermatan Sulfate Proteoglycan Metabolic Process (GO:0050655)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	CSGALNACT2
Signal Complex Assembly (GO:0007172)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	SRC
tRNA Catabolic Process (GO:0016078)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	SLFN13
Venous Blood Vessel Morphogenesis (GO:0048845)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	NOTCH1
Inner Ear Auditory Receptor Cell Differentiation (GO:0042491)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	SLC4A7
Interleukin-5-Mediated Signaling Pathway (GO:0038043)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	LYN
Negative Regulation Of Glial Cell Proliferation (GO:0060253)	1/5	0.12207391838062107	0.8238937982988221	0	0	9.494152046783626	19.96742203166642	NOTCH1
