"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","status","gene"
0.00211543682084387,0.114828783762643,0.591,0.667,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TRAV4"
0.0021275350736507,0.0547273548971665,0.636,0.833,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","C22orf34"
0.00212781893915152,0.130231991574133,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","NDUFB4"
0.00217310528888132,0.133102977577582,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","AK6"
0.00229122669789614,0.529145506843213,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","AK2"
0.00243125683779749,0.165075994061379,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","NAA20"
0.00244573026725391,0.330812270871911,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","NDUFV2"
0.00262307864782082,0.298480039803346,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","POP4"
0.0026411098924761,-0.269231492898182,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TRAF5"
0.00265517718839121,-0.0573165080438407,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ANKRD36B"
0.00276471493727552,0.0357127535318118,0.455,0.556,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TRAV30"
0.00277705239388938,0.156831006397983,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","GNG5"
0.0028939993722683,-0.568753481977812,0.727,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CCDC88B"
0.00293431935102415,0.172192280804865,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","GTF3C6"
0.00296773546630404,0.657471427754642,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RAB9A"
0.00313610514786987,-0.187321222321083,0.818,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","LINC00954"
0.00319157297904433,-0.328989834776294,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","BAZ1A"
0.00331591324468276,0.32058852669416,0.636,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","OLFM2"
0.00339518367944656,-0.345981836590102,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ZNF281"
0.00343877950017264,0.461640704665741,0.818,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","MRPS24"
0.00349451156123198,0.0763324190423231,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","COX14"
0.00354163797879573,0.418072144812484,0.682,0.889,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RWDD3"
0.00364265214600977,0.250663334868738,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","GNG2"
0.00370407174164916,-0.00383611978300502,0.591,0.778,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","SLC7A5"
0.00371994565519057,0.000286628057037497,0.773,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ZNF672"
0.00373531612260485,0.0663158361633545,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","MRPS6"
0.00376944671374086,0.143729009358456,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","LAMTOR5"
0.00379523088046265,0.101804988500818,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","DYNLRB1"
0.00379626207907186,0.236457599776619,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","MMADHC"
0.00382709989745969,0.0107900340484477,0.455,0.611,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TRAV35"
0.00395178894976172,0.177502267142432,0.818,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TMEM199"
0.00399775705248271,-0.532477190073127,0.818,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RNF139"
0.00403701406197861,-0.416885781198947,0.682,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CCDC171"
0.00418519317971745,-0.544634545103009,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","SOCS3"
0.00422708202125659,-0.377875130317095,0.727,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","DHX33"
0.00434756366462426,0.137305653182177,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CASP4"
0.00437495145752636,0.0914195000573171,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","C19orf70"
0.00453153050645667,0.343594998620476,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TXN"
0.00457950623781705,0.151206863808363,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ARPC3"
0.00465773250222141,-0.366066136185806,0.682,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","SPATA6"
0.00473263553260532,0.189890596817258,0.727,0.833,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","LINC00426"
0.00488513168632579,0.140850631466419,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","SAP18"
0.00490021784744709,-0.19453762610067,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","GINM1"
0.00496175392613943,-0.353258510994112,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","UXS1"
0.00505849030932543,-0.07463864415437,0.455,0.5,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","LINC00544"
0.00509396060572315,-0.159177619402079,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CNOT11"
0.00523294869412241,0.0905886791675261,0.818,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","SIGMAR1"
0.00523521093505722,0.0859132734193921,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","LSM6"
0.00523993512914373,-0.72706956076564,0.727,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CHKB"
0.00525632552003466,0.0489408678602858,0.818,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CKS1B"
0.00538076365767578,-0.436247762129853,0.818,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","KIAA0319L"
0.00540217359512245,0.295495732297565,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","FLNA"
0.00543820668665153,0.131780418583603,0.727,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","URGCP"
0.00544929694049073,0.316834943401543,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","EIF4A3"
0.00552479128215078,-0.342248281674783,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","STMN3"
0.00559670904625718,0.502567022003502,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","S1PR1"
0.00565644835904624,-0.322662716332241,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","C5orf24"
0.00570012297228766,-0.0763878795555386,0.682,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ZNF232"
0.005752518219451,-0.315931815421924,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","AP1G1"
0.00578358172137536,0.12440518806632,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","PDCD6"
0.00581269877468911,-0.299284521920006,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","USP7"
0.00584201483333632,0.542382633269053,0.773,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","VAT1"
0.00595213737531418,0.128772572207429,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CISD3"
0.00602394352774855,0.103012810299871,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","DERA"
0.00603051316349096,-0.513607105187489,0.727,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","BMPR2"
0.00606956510584157,0.212719581986157,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RER1"
0.00613911396028172,-0.0589088108572318,0.5,0.611,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","PERP"
0.00621280267525037,-0.454368115219978,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ODC1"
0.00625161263532356,-0.217854514861503,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ELP2"
0.00632210170920568,0.245832403066122,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","FAM96B"
0.0064650162924596,0.257198560540389,0.818,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","VPS11"
0.00654384778543766,-0.222824889733562,0.773,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","F8A1"
0.00654947001345745,0.314717689143738,0.545,0.833,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CCR4"
0.00657454072157878,-0.383549950148283,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","INTS6-AS1"
0.00658486440667743,-0.22491613458862,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","LAMP1"
0.00659767905550634,0.0660355002621955,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CYB5A"
0.00664954737901531,-0.189745689120079,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CXorf38"
0.0067160618033933,-0.439545858253752,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","SGSM3"
0.0067473387261861,0.317148588588866,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RAB1B"
0.00680140300930931,-0.246134019722517,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","UBE2Q1"
0.00691494329840178,0.200241786361117,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","PPIB"
0.00698932734642878,0.0190744142980983,0.727,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","PI16"
0.00700450491224624,0.519387485450556,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","SYNGR2"
0.00700829551397737,0.113687910042404,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TMEM101"
0.00701826319224909,-0.359002750693331,0.818,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RAP2C"
0.0070389657420982,0.0600613664071656,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RPP25L"
0.00709487645435601,0.214177001582659,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","STX4"
0.00710843198581437,0.121545912830623,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","PFDN2"
0.00713894349478026,-0.628460443678588,0.773,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","SLFN13"
0.00715445926583996,0.127541380489003,0.682,0.833,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RLN2"
0.00715662895433527,0.186752065926478,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","MRPL50"
0.00715684960400849,-0.582327748640543,0.727,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ENGASE"
0.00715721707980585,-0.0122942857567594,0.682,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RNF123"
0.00721880099954022,0.368123293301852,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","S100A11"
0.00722841351947246,-0.155641035782664,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ZMYM1"
0.00722852071025377,-0.527527067762774,0.773,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CAPN10"
0.00725232663332666,-0.33969348941786,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CABIN1"
0.00739742313088438,0.0335022576392952,0.273,0.333,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TRBV25-1"
0.00744436006860443,0.511164312366351,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CACYBP"
0.00744956340148753,0.106573054577968,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TMEM223"
0.00755576738525192,0.0850620474952208,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","VAMP8"
0.00762605369788969,0.346335732432072,0.727,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","HMGN4"
0.00763844150114779,0.170363953631268,0.591,0.778,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","GPAT3"
0.00768200478101142,0.129217249405169,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","DCTPP1"
0.00777574495303974,0.149164266584595,0.727,0.889,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","LRWD1"
0.0078133352150699,0.215002220213034,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ADTRP"
0.00804154420623206,-0.599376676782095,0.591,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TYW1B"
0.00804157446358136,-0.487480718735029,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ARID4A"
0.00814394216340287,0.492825089097564,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RABIF"
0.00817827632740477,-0.716858755249044,0.636,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","INO80B"
0.00819330884367356,-0.238736533765359,0.818,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ZNF836"
0.00824426163636463,-0.276617475432784,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","MARCH6"
0.00826018700305087,-0.534122131657186,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","SLC25A28"
0.0082653079128105,-0.427794200990661,0.727,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","IFIT2"
0.00833198051441917,-0.256218843986917,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","H2AFY"
0.00841904164018687,0.120289984152453,0.273,0.278,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TRBV12-5"
0.00857682247603659,0.138170062125087,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","FAM200B"
0.00858033989342635,-0.353008803522989,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ZNF276"
0.00858796310079918,0.0415331763510682,0.318,0.333,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TRBV7-3"
0.00873587072181095,-0.0910048334101887,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RTN4"
0.00879125297846274,-0.203043179549274,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","FNIP1"
0.00884042565280676,-0.666568315222445,0.545,0.889,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","EIF5AL1"
0.00889364320755437,-0.289913309531572,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","EI24"
0.00892812259325846,-0.422226270557199,0.682,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","LRRC14"
0.00912850063073169,0.0750757094098287,0.727,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","GEMIN8"
0.00929225102604978,-0.520750757019398,0.682,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ZNF598"
0.00942720509487873,0.237223313755568,0.636,0.889,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","KIAA0391"
0.00950331308798437,0.0856766790053379,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","C8orf59"
0.00951182311643073,0.0916120767041859,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","NDUFB6"
0.00964962662669834,-0.4316246344461,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ZMYND11"
0.00970830731967382,-0.0983755919617408,0.636,0.889,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","STX11"
0.0097651096149399,-0.495356038743393,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ZKSCAN1"
0.00981757365458199,0.189039356858605,0.727,0.722,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","KIF9"
0.00984917862026713,0.306515529091137,0.864,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","NGRN"
0.00990648922113026,0.234880321889203,0.682,0.889,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","PLCD1"
0.00997064630492796,0.18459293250446,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TEX264"
0.00998139024010374,-0.00751228734333509,0.682,0.889,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","SNAI3"
0.00999708088551687,-0.507440353477024,0.773,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ATG4D"
0.0100148181394627,0.233577408085591,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","IRF7"
0.0100180991352546,-0.120281146000646,0.318,0.444,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","HIST1H4D"
0.0100402730323635,-0.0180710471026826,0.5,0.722,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","MEOX1"
0.0101141913365894,-0.250107546406677,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","FBXO33"
0.0101822862934848,-0.419613681891791,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","GTF2IRD2"
0.0101944219663465,0.780281507338294,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","MT-ND4L"
0.0106209715292434,0.0242066364923446,0.682,0.944,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","EXOSC4"
0.0106946722064859,0.356973604981909,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","MRPS36"
0.0107840266597881,0.384769873079654,0.727,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TRAV17"
0.0108896242156183,0.52163194718744,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","PLP2"
0.0109385233353937,0.152235695698995,0.5,0.722,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TRAV20"
0.0109658907703048,0.111123233435957,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","NDUFA8"
0.0109921987959577,-0.104420248441751,0.455,0.556,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","HIST1H4B"
0.0110757938643917,0.0507598862581227,0.864,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","MRPS23"
0.0111686346870776,0.276491470058748,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","STRAP"
0.0111784467416287,0.0886313469873097,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TMEM141"
0.0112117557968281,0.0756492475399699,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","ANAPC13"
0.0113267592869316,-0.174961595110249,0.364,0.333,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","C3AR1"
0.0114199300068274,0.0748777899752586,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TP53TG1"
0.0115456267402415,-0.0894709447390301,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","CRBN"
0.0115705418083218,0.157084982765358,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RELA"
0.0117026324316289,0.254945931360707,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","PRELID1"
0.0118073702055515,-0.0494514745782211,0.773,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TMED1"
0.0119374132521254,0.299098963429993,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","TINF2"
0.0119406277276813,-0.323062180272794,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","PKN2"
0.0120074172010354,0.183706461707702,1,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","RPS19BP1"
0.0120639490419436,0.10887645415548,0.955,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","MAGOH"
0.0121003523212996,0.147387387202534,0.909,1,1,"AS_Group_CD14Mono_vs_Healthy_CD14Mono","No significant fold change","SURF2"
