"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"PSMB10",0,2.05112343839799,0.21,0.056,0,"PSMB10","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"VSIR",0,12.9935173502816,0.152,0,0,"VSIR","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ARF5",0,1.66161783290104,0.225,0.074,0,"ARF5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PAXX",0,12.8544460778248,0.149,0,0,"PAXX","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ATP5F1B",0,12.8083459679977,0.144,0,0,"ATP5F1B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"METTL26",0,12.7311833089212,0.141,0,0,"METTL26","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"LIME1",0,6.40394136220831,0.14,0.002,0,"LIME1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SELENOK",0,12.7521297695075,0.134,0,0,"SELENOK","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SMIM26",0,12.6566145578821,0.133,0,0,"SMIM26","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"COPS9",0,12.581191973552,0.131,0,0,"COPS9","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SELENOF",0,12.6101640947326,0.129,0,0,"SELENOF","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ATP5MC1",0,12.4910013923173,0.126,0,0,"ATP5MC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CISH",0,2.21548352413621,0.164,0.039,0,"CISH","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"NSD3",0,12.5863686711564,0.119,0,0,"NSD3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ARHGAP45",0,12.4922370148877,0.118,0,0,"ARHGAP45","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SELENOM",0,12.4962202358141,0.118,0,0,"SELENOM","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"NBDY",0,12.4183644985581,0.115,0,0,"NBDY","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CYBC1",0,12.3747555527839,0.111,0,0,"CYBC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"STMP1",0,12.2865267448011,0.109,0,0,"STMP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC119396.1",0,12.2125522163065,0.1,0,0,"AC119396.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"JPT1",0,12.114517064404,0.098,0,0,"JPT1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"WASHC1",0,12.1272721642201,0.096,0,0,"WASHC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SELENOT",0,12.0723669348142,0.094,0,0,"SELENOT","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ILF3-DT",0,12.0602354231055,0.091,0,0,"ILF3-DT","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ELOC",0,11.9373782983201,0.088,0,0,"ELOC","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PLSCR3",0,11.9851881628615,0.088,0,0,"PLSCR3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"NORAD",0,12.1373409893523,0.088,0,0,"NORAD","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MESD",0,11.9719524347325,0.084,0,0,"MESD","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"RTF2",0,11.7949169252706,0.084,0,0,"RTF2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"UFD1",0,11.8695910204275,0.083,0,0,"UFD1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SMIM37",0,11.8336869777649,0.082,0,0,"SMIM37","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CRYBG1",0,12.2095190812091,0.081,0,0,"CRYBG1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"EBLN3P",0,11.8360616334872,0.081,0,0,"EBLN3P","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ACTB",0,1.1921005421049,0.968,0.911,0,"ACTB","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"IFITM3",1.20917198079834e-301,1.92686978977319,0.186,0.053,3.35109922758452e-297,"IFITM3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PTGER2",3.42114933334183e-291,2.04786722513362,0.181,0.052,9.48137326242355e-287,"PTGER2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CD74",8.63350459582151e-289,1.11756976856107,0.453,0.26,2.39268946368597e-284,"CD74","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AQP3",1.06135070676101e-288,1.36605442732537,0.305,0.137,2.94142734871747e-284,"AQP3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SYNGR2",6.32958287990562e-281,1.5701565511743,0.209,0.07,1.75418059933704e-276,"SYNGR2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TRIR",1.4235274121092e-278,11.6608972589476,0.072,0,3.94516386991945e-274,"TRIR","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TUT4",9.59168712516455e-272,11.7613086539788,0.07,0,2.6582401698681e-267,"TUT4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"BUD23",1.79810190622649e-271,11.593099417688,0.07,0,4.98325962291611e-267,"BUD23","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MCRIP1",6.31832206984492e-271,11.5635938237115,0.07,0,1.75105977843682e-266,"MCRIP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SMIM27",7.79779994156698e-270,11.5637426555384,0.07,0,2.16108227580587e-265,"SMIM27","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"NDUFAF8",9.61766661363068e-269,11.5758779103559,0.07,0,2.66544012530161e-264,"NDUFAF8","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"INTS11",4.16107058578261e-267,11.6036760921525,0.069,0,1.15319910214379e-262,"INTS11","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"UQCRHL",1.67365299877135e-257,4.06950331326723,0.078,0.004,4.63836192079493e-253,"UQCRHL","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"DMAC1",3.87783599576556e-252,11.4331610285001,0.065,0,1.07470346786647e-247,"DMAC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CENPX",3.76970742692371e-249,11.4460421463318,0.065,0,1.04473671629764e-244,"CENPX","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"STN1",2.45914635950221e-248,11.4719010410942,0.064,0,6.81527822072441e-244,"STN1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AL118516.1",2.3762736359288e-245,11.4618821987938,0.064,0,6.58560475461308e-241,"AL118516.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"HIKESHI",5.39621635339291e-244,11.3960607390135,0.063,0,1.49550740017931e-239,"HIKESHI","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC026979.2",2.77465060808592e-241,11.4322433336763,0.063,0,7.68966669524931e-237,"AC026979.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"BEX3",2.08434830386227e-236,11.4889730674157,0.061,0,5.77656288932388e-232,"BEX3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AP002387.2",2.38745424374018e-232,11.3342899938232,0.06,0,6.61659069110153e-228,"AP002387.2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"LINC02273",8.29553270332119e-232,11.4206198219145,0.06,0,2.29902393339843e-227,"LINC02273","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"WASHC3",3.47670860140271e-230,11.3276264874233,0.06,0,9.63535021792747e-226,"WASHC3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ABHD14B",5.42680269497281e-229,1.11933872852623,0.268,0.123,1.50398409888476e-224,"ABHD14B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"HMGN4",7.14670124614643e-228,1.89282593515503,0.129,0.032,1.98063678335702e-223,"HMGN4","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SINHCAF",1.36291361773957e-225,11.3304450244651,0.059,0,3.77717880020344e-221,"SINHCAF","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ETFRF1",1.6388522410401e-224,11.2433738723865,0.058,0,4.54191510081854e-220,"ETFRF1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC008555.5",2.83886459877911e-221,11.2707385571608,0.057,0,7.86762934905644e-217,"AC008555.5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ERG28",7.00585744264589e-216,11.1976540227534,0.056,0,1.94160333165488e-211,"ERG28","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TOMM5",1.97309061010261e-215,1.24757182309083,0.211,0.085,5.46822331683837e-211,"TOMM5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC025164.1",3.46028469599292e-213,11.3512486349622,0.055,0,9.58983300647477e-209,"AC025164.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ARMH1",1.55005331605077e-207,11.2545040805492,0.054,0,4.29581776010311e-203,"ARMH1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"CEMIP2",2.87918610561991e-207,11.4506084011045,0.054,0,7.97937637311502e-203,"CEMIP2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"NAXE",2.35162904543236e-201,11.1678629562305,0.052,0,6.51730473651123e-197,"NAXE","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TRADD",4.97061624481895e-200,1.04385853665003,0.266,0.129,1.37755658608912e-195,"TRADD","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC016831.7",1.06726753369614e-199,1.62596259264685,0.134,0.039,2.95782524288548e-195,"AC016831.7","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"NIPSNAP2",2.22861256679424e-194,11.0444947341598,0.051,0,6.17637686761356e-190,"NIPSNAP2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"NPDC1",1.05837344855918e-193,2.69563169128524,0.08,0.012,2.93317617533692e-189,"NPDC1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TMEM131L",9.0457395066909e-193,11.2907026406517,0.05,0,2.50693624688432e-188,"TMEM131L","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TRBV20-1",3.54828759142059e-192,5.78014360186428,0.064,0.005,9.83372423086303e-188,"TRBV20-1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PLPBP",1.06754522574912e-191,11.0609622431838,0.05,0,2.95859483864112e-187,"PLPBP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"OGA",2.74972640414677e-189,11.1691540041226,0.049,0,7.62059175645236e-185,"OGA","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"UBE2L6",1.57025725049339e-187,1.14457455266464,0.202,0.086,4.35181094401738e-183,"UBE2L6","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SF3A2",4.05234878337371e-185,1.31270327055872,0.173,0.067,1.12306794182419e-180,"SF3A2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TWF2",3.76697434081761e-180,1.01300783564456,0.217,0.098,1.04397926881419e-175,"TWF2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TMEM35B",2.17144684359864e-179,10.9731484677515,0.047,0,6.01794778234926e-175,"TMEM35B","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SELENOS",4.0173117162071e-179,11.0024808949168,0.047,0,1.11335776902964e-174,"SELENOS","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ABRAXAS1",3.48258764328029e-176,10.9549631412216,0.046,0,9.651643394587e-172,"ABRAXAS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PPP2R1A",1.64500080207035e-175,1.08973840841316,0.195,0.084,4.55895522285778e-171,"PPP2R1A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ALOX5AP",1.77219573431623e-173,1.03555496767145,0.229,0.109,4.911463258084e-169,"ALOX5AP","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"FBLN5",2.09633933810988e-171,1.2355199860241,0.159,0.06,5.80979484163771e-167,"FBLN5","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"KCNA3",3.80551207652874e-169,2.03174331951175,0.095,0.023,1.05465961688918e-164,"KCNA3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"VPS26C",1.89649381904137e-168,10.878734671826,0.044,0,5.25594297009127e-164,"VPS26C","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC116366.3",3.50321374202672e-168,10.8921218906635,0.044,0,9.70880656465286e-164,"AC116366.3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MRPL58",7.4361556890685e-163,10.7759042694101,0.042,0,2.06085618766844e-158,"MRPL58","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"ATP2B1-AS1",2.53325332694961e-162,10.9019088529966,0.042,0,7.02065827030816e-158,"ATP2B1-AS1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SHMT2",1.87501690575694e-161,1.77847394158478,0.105,0.03,5.19642185261478e-157,"SHMT2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SLC9A3",1.84638538078985e-160,10.7846799551684,0.042,0,5.11707244432099e-156,"SLC9A3","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TENT2",1.84638542158154e-160,10.8349578485086,0.042,0,5.11707255737107e-156,"TENT2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"C1orf43",3.22634003152843e-156,1.00834791791654,0.199,0.093,8.94147876337789e-152,"C1orf43","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"OVCA2",7.43481340743042e-156,7.59600447357574,0.041,0,2.06048418773527e-151,"OVCA2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AL136454.1",2.08000166563753e-155,10.7350918406078,0.041,0,5.76451661614784e-151,"AL136454.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"RPN1",2.36783426532249e-154,1.17196779247008,0.161,0.066,6.56221588291475e-150,"RPN1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"WBP1",1.47666271134858e-152,2.65669135085644,0.062,0.008,4.09242303823147e-148,"WBP1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"TRBV7-2",5.9647966352412e-152,6.31571934797469,0.051,0.004,1.65308373949075e-147,"TRBV7-2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC025159.1",2.00519031650565e-151,10.7129295225762,0.039,0,5.55718444316377e-147,"AC025159.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MHENCR",2.66391641947739e-149,10.6990572354092,0.039,0,7.38277796493965e-145,"MHENCR","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SHISAL2A",1.19750794145092e-146,10.5971198240668,0.038,0,3.31877350893709e-142,"SHISAL2A","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"GRK2",4.06103867909477e-146,10.7255081020328,0.038,0,1.12547625952432e-141,"GRK2","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"MAN2B1",1.42165576123864e-145,2.37753434958546,0.067,0.012,3.93997677669677e-141,"MAN2B1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"PGGHG",8.59514178979271e-145,10.6914579603971,0.038,0,2.38205759562315e-140,"PGGHG","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"AC004687.1",2.91331297944312e-144,10.7119341861852,0.038,0,8.07395559122866e-140,"AC004687.1","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
"SMIM29",9.87318155606102e-144,10.6158798464982,0.037,0,2.73625353644675e-139,"SMIM29","AS_Group_CD14Mono_vs_Healthy_CD14Mono","upregulated in diseased group"
