"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison","status"
"IgG2b-ISO-TotalSeqC",1.03729889873842e-85,15.4080998889801,0.044,0,2.87477016796364e-81,"IgG2b-ISO-TotalSeqC","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SELENOK",6.79905286591525e-85,10.8649555829929,0.043,0,1.88428951125975e-80,"SELENOK","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SELENOW",1.90701409954825e-82,10.7677122865344,0.042,0,5.28509887548803e-78,"SELENOW","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP5MD",1.24666023233175e-81,10.751407790954,0.042,0,3.45499416788422e-77,"ATP5MD","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP5IF1",1.52228234107226e-80,10.8082220430706,0.041,0,4.21885328004765e-76,"ATP5IF1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP5ME",5.31714281710848e-80,10.7360127998233,0.041,0,1.47359296033344e-75,"ATP5ME","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP5F1B",2.75230482564807e-77,10.5983615611223,0.039,0,7.62773759380107e-73,"ATP5F1B","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"PTPRCAP",1.26362466073104e-76,4.52811012642252,0.055,0.006,3.50200938475002e-72,"PTPRCAP","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP6V0C",1.34851468808465e-76,4.46967138055124,0.05,0.004,3.7372736065578e-72,"ATP6V0C","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP5MPL",3.86976423096345e-72,10.3561949844731,0.037,0,1.07246645896921e-67,"ATP5MPL","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP5F1A",2.5089831130833e-71,10.5144274210234,0.036,0,6.95339579959905e-67,"ATP5F1A","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP5F1C",9.87515015642407e-67,10.3140044534368,0.034,0,2.73679911435137e-62,"ATP5F1C","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"FYB1",4.11358839593121e-65,10.4242920237242,0.033,0,1.14003988804838e-60,"FYB1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SELENOT",7.65704598592673e-65,10.2162444827094,0.033,0,2.12207372453973e-60,"SELENOT","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP5PB",1.42518591631389e-64,10.2730270907961,0.033,0,3.9497602484723e-60,"ATP5PB","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP5PF",1.10078621061962e-62,10.2249406380155,0.032,0,3.05071890411123e-58,"ATP5PF","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SELENOH",1.3176704686872e-61,10.2769523653364,0.031,0,3.65179193691971e-57,"SELENOH","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"COPS9",7.75266462732955e-58,10.0751259508313,0.029,0,2.14857347481811e-53,"COPS9","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SEM1",9.2350989647652e-57,9.95190225467453,0.029,0,2.55941532709503e-52,"SEM1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RTRAF",3.78934122061223e-55,9.8570528522944,0.028,0,1.05017802588047e-50,"RTRAF","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"REX1BD",7.03586246663162e-55,9.9409357602076,0.028,0,1.94991892400229e-50,"REX1BD","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP5PD",1.30629878237742e-54,9.87830868418292,0.028,0,3.62027644548079e-50,"ATP5PD","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SELENOF",4.50202389191636e-54,9.9950488810626,0.027,0,1.2476909014057e-49,"SELENOF","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"JPT1",1.39170870863189e-50,9.82848621313083,0.026,0,3.85698151510243e-46,"JPT1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RIPOR2",4.78716135715662e-50,10.0776520914807,0.025,0,1.32671389852239e-45,"RIPOR2","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"TENT5C",1.04936484137578e-48,9.992490998867,0.025,0,2.90820972138884e-44,"TENT5C","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"METTL26",2.02851879349498e-44,9.6407265331606,0.022,0,5.62183698429199e-40,"METTL26","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"VSIR",3.75707339499361e-44,9.72130933535041,0.022,0,1.04123532068853e-39,"VSIR","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"STMP1",8.18136141511025e-43,9.61892681232579,0.022,0,2.26738250258365e-38,"STMP1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"CYBC1",7.14854314176481e-40,9.45056920343763,0.02,0,1.9811472463087e-35,"CYBC1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SMIM26",2.4474157976364e-39,9.43755010362462,0.02,0,6.78276814156953e-35,"SMIM26","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"LIME1",1.1606974801686e-37,3.95934748059266,0.023,0.002,3.21675699653927e-33,"LIME1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"CEMIP2",3.35552784819306e-37,9.58628494147429,0.019,0,9.29950987848223e-33,"CEMIP2","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ELOC",2.12223310124338e-36,9.37373220105988,0.018,0,5.88155681678589e-32,"ELOC","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"MESD",7.25618853833335e-36,9.15965183980975,0.018,0,2.0109800915137e-31,"MESD","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"CTD-2035E11.3",1.31867182707785e-34,1.14700293956801,0.106,0.054,3.65456710156356e-30,"CTD-2035E11.3","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"MCUB",2.89710001150261e-34,9.16909344998543,0.017,0,8.02902297187832e-30,"MCUB","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"CYTOR",5.35512818291715e-34,9.22717096370778,0.017,0,1.48412022461366e-29,"CYTOR","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ARHGAP45",9.89821779284102e-34,9.09490691072374,0.017,0,2.74319207910796e-29,"ARHGAP45","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"AC016831.7",1.13847627085196e-33,1.11195368092956,0.073,0.03,3.15517313703913e-29,"AC016831.7","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"AC116366.3",1.82946932124687e-33,9.05416188613649,0.017,0,5.07019127690356e-29,"AC116366.3","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"NSD3",3.38122832945352e-33,9.04751976917872,0.017,0,9.37073619224749e-29,"NSD3","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RTF2",3.38122836254076e-33,8.97404081319517,0.017,0,9.37073628394545e-29,"RTF2","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"INTS11",1.15482971524224e-32,9.02819194353933,0.016,0,3.20049507282236e-28,"INTS11","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"BUD23",1.15482971524224e-32,9.04658268907992,0.016,0,3.20049507282236e-28,"BUD23","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP5MC1",1.15482972089182e-32,9.12772500824306,0.016,0,3.2004950884796e-28,"ATP5MC1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"MCRIP1",1.15482972654136e-32,9.05551020613281,0.016,0,3.20049510413672e-28,"MCRIP1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"NOP53",2.13408911133525e-32,9.01423871971567,0.016,0,5.91441456315451e-28,"NOP53","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"WASHC1",2.13408912177473e-32,9.13198924075675,0.016,0,5.91441459208648e-28,"WASHC1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"NAXE",2.48780562683414e-31,8.9641575011058,0.016,0,6.89470451420814e-27,"NAXE","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SELENOS",4.59647835794181e-31,9.0462823339169,0.015,0,1.27386801211999e-26,"SELENOS","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RMRP",9.5696136117464e-31,1.62119141250482,0.043,0.013,2.6521227163594e-26,"RMRP","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"UFD1",2.89837853365033e-30,8.95726691261331,0.015,0,8.03256626815854e-26,"UFD1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"AL118516.1",1.82703628873084e-29,8.97263122987739,0.015,0,5.06344837058866e-25,"AL118516.1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ATP5EP2",2.80561301015305e-29,1.72479787164244,0.043,0.014,7.77547589633816e-25,"ATP5EP2","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"NBDY",2.12653207593134e-28,8.83234657324349,0.014,0,5.89347099523612e-24,"NBDY","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"NME2",5.14054644516206e-28,2.07038016591713,0.042,0.014,1.42465104181221e-23,"NME2","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"NDUFAF8",1.33961641791388e-27,8.72758149327317,0.014,0,3.71261294060653e-23,"NDUFAF8","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"TUT4",5.31252268650187e-26,8.85070004180539,0.013,0,1.47231253733713e-21,"TUT4","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"NORAD",1.81134227161185e-25,8.89512893573048,0.013,0,5.01995397154507e-21,"NORAD","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"LINC01871",3.34455968918093e-25,8.58826874289127,0.012,0,9.26911272259603e-21,"LINC01871","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RAMMET",6.17547710659858e-25,8.72101913403752,0.012,0,1.71147172532273e-20,"RAMMET","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"HIST1H2AK",1.0443376064607e-24,1.04025986848345,0.071,0.035,2.89427724254519e-20,"HIST1H2AK","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"AC012615.1",1.14023883573288e-24,8.72546164111511,0.012,0,3.16005790935011e-20,"AC012615.1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"AC113404.1",1.2581128278114e-24,2.4166108777339,0.021,0.004,3.48673389099653e-20,"AC113404.1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"OVCA2",1.65816775119148e-24,5.38359002948057,0.013,0,4.59544610565208e-20,"OVCA2","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"CRYBG1",3.88713986581344e-24,8.569798701182,0.012,0,1.07728194241154e-19,"CRYBG1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"CENPX",3.88713988480173e-24,8.52706104411827,0.012,0,1.07728194767395e-19,"CENPX","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"AC243960.1",3.88713988480173e-24,8.56549904428436,0.012,0,1.07728194767395e-19,"AC243960.1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"TRIR",2.44653210629403e-23,8.51608159266044,0.011,0,6.78031907938328e-19,"TRIR","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SMIM29",8.33974045286136e-23,8.40411647834364,0.011,0,2.311275669106e-18,"SMIM29","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ERG28",1.53975619743422e-22,8.24675339600359,0.011,0,4.2672803255692e-18,"ERG28","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SMIM37",2.84283435207128e-22,8.39320239117016,0.011,0,7.87863112333035e-18,"SMIM37","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"GRK2",9.69068917472614e-22,8.35295170936977,0.011,0,2.6856775978836e-17,"GRK2","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"AC004687.1",9.69068917472614e-22,8.50107894494664,0.011,0,2.6856775978836e-17,"AC004687.1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"HIKESHI",1.78920449955019e-21,8.31645959717114,0.01,0,4.95860135005339e-17,"HIKESHI","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"MTRNR2L1",2.75134250870052e-21,2.68580664026924,0.021,0.005,7.62507062861262e-17,"MTRNR2L1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"AC004865.2",6.09934090369052e-21,8.48952398738482,0.01,0,1.69037133804879e-16,"AC004865.2","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"OTULINL",6.09934096328065e-21,8.53084066558243,0.01,0,1.6903713545636e-16,"OTULINL","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SELENOM",7.08936204225816e-20,8.22164169357261,0.01,0,1.96474579639143e-15,"SELENOM","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"CXCL8",1.49361080552466e-19,1.48890648543751,0.04,0.016,4.13939298643105e-15,"CXCL8","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"HIST1H4D",1.3534666022737e-18,2.34317007672402,0.017,0.003,3.75099734154134e-14,"HIST1H4D","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"CD5",6.91962496632892e-17,1.32897347501034,0.051,0.026,1.9177048631684e-12,"CD5","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"PDCD1",1.92636966887927e-15,2.92650433405478,0.016,0.004,5.33874090033201e-11,"PDCD1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"UQCRHL",2.87218834884473e-15,2.33737013595233,0.015,0.003,7.95998278998829e-11,"UQCRHL","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"IFITM1",3.17529141905506e-15,1.9050608165081,0.272,0.232,8.80000263876919e-11,"IFITM1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"BCKDHA",6.20759162153893e-15,2.07933419380928,0.019,0.006,1.7203719419933e-10,"BCKDHA","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"MPV17L",3.81263594131292e-13,2.61103481839349,0.011,0.002,1.05663392477546e-08,"MPV17L","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RP11-326K13.4",1.39968364690104e-12,1.61548317067777,0.019,0.006,3.87908325902153e-08,"RP11-326K13.4","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"UBTD2",2.75111511145638e-12,1.08407221145081,0.021,0.008,7.6244404198902e-08,"UBTD2","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"CTC-425F1.4",5.3064521608841e-12,1.24375450377821,0.026,0.011,1.47063015186742e-07,"CTC-425F1.4","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"HIST1H2AE",7.49651582227731e-12,1.02736317668622,0.031,0.015,2.07758439498594e-07,"HIST1H2AE","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SLC7A5",1.8215079596793e-11,1.35198882385238,0.027,0.012,5.04812715945521e-07,"SLC7A5","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RWDD3",2.27836831353361e-11,1.13245134949625,0.028,0.013,6.31426994412706e-07,"RWDD3","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"C5AR1",3.76862794040064e-11,1.08532357209143,0.021,0.009,1.04443754740263e-06,"C5AR1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"MRPS24",4.4105343022871e-11,1.35537156981676,0.021,0.009,1.22233547653585e-06,"MRPS24","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RP3-323A16.1",2.08636757061619e-10,1.66110744527206,0.017,0.006,5.7821590852057e-06,"RP3-323A16.1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"HIST1H2BK",3.00901158914798e-10,1.1816026907221,0.023,0.011,8.33917471816471e-06,"HIST1H2BK","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RP13-270P17.1",4.80586386974351e-10,1.41248379902664,0.018,0.007,1.33189711286072e-05,"RP13-270P17.1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"AC006449.2",1.33696285997814e-09,1.16305553044755,0.018,0.007,3.70525887014343e-05,"AC006449.2","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SPAG4",1.39384650844548e-09,1.99164814698076,0.014,0.005,3.8629062135058e-05,"SPAG4","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"MAN2B1",5.09994252383681e-09,1.06457705214858,0.024,0.012,0.000141339807105613,"MAN2B1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ZNF584",5.22937340818505e-09,1.1898398882697,0.026,0.014,0.00014492685463444,"ZNF584","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RP11-638I2.4",1.01268284242157e-08,2.27240069055954,0.01,0.003,0.000280654922948714,"RP11-638I2.4","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"NR4A1",1.36158628570709e-08,1.10999839508091,0.023,0.012,0.000377350023220862,"NR4A1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"DNAJC27-AS1",8.65059702420833e-08,1.05583012237491,0.02,0.01,0.0023974264592891,"DNAJC27-AS1","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SLC2A8",1.36215273544083e-07,1.00226515094935,0.021,0.011,0.00377507009100071,"SLC2A8","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RP1-29C18.10",4.93417695996297e-07,1.14485402218844,0.013,0.006,0.0136745780268414,"RP1-29C18.10","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RP11-66H6.3",6.01679802554341e-07,1.24675374769014,0.012,0.005,0.016674954047991,"RP11-66H6.3","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RP11-22P6.2",8.02863684459269e-07,1.07722530014367,0.013,0.005,0.0222505641511042,"RP11-22P6.2","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"HLA-G",9.21272066650928e-07,1.66242167590589,0.012,0.005,0.0255321340551638,"HLA-G","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"HIST1H2BB",1.03289649863764e-06,1.04244604352184,0.014,0.006,0.0286256935632435,"HIST1H2BB","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"C17orf97",1.30061517733536e-06,1.28466904836108,0.01,0.004,0.0360452490246723,"C17orf97","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"HIST1H2AB",1.59937911370738e-06,1.2684153305002,0.013,0.005,0.0443251927572862,"HIST1H2AB","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"ZGPAT",1.6154970670259e-06,1.0198835454708,0.014,0.006,0.0447718857155558,"ZGPAT","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"GNG10",1.88194473293595e-06,1.02363434253981,0.018,0.009,0.052156216328587,"GNG10","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"RP11-158M2.3",3.23723732142148e-06,1.16373590506022,0.012,0.005,0.0897167951258749,"RP11-158M2.3","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"NR4A3",7.09542076137467e-06,1.34714171662561,0.016,0.008,0.196642490980738,"NR4A3","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
"SYT5",1.15431844011065e-05,1.00835730671848,0.022,0.013,0.319907812492265,"SYT5","AS_Group_FCGR3AMono_vs_Healthy_FCGR3AMono","upregulated in diseased group"
