Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
DNA Replication WP466	1/42	0.3404377897710713	0.7454710963723724	0	0	2.4591836734693877	2.6498266562500814	POLD4
Metabolic Reprogramming In Pancreatic Cancer WP5220	1/42	0.3404377897710713	0.7454710963723724	0	0	2.4591836734693877	2.6498266562500814	SLC16A4
Nucleotide Excision Repair WP4753	1/44	0.35339454819396826	0.7454710963723724	0	0	2.344565733270052	2.438747280952085	POLD4
Overview Of Proinflammatory And Profibrotic Mediators WP5095	2/129	0.3635217692505764	0.7454710963723724	0	0	1.5890167575206946	1.6079516335975266	PPBP;PF4
Cell Lineage Map For Neuronal Differentiation WP5417	2/132	0.3741142483190782	0.7454710963723724	0	0	1.5521104536489152	1.526025765185525	GABBR1;S100B
Vitamin B12 Metabolism WP1533	1/54	0.4144764966064914	0.7454710963723724	0	0	1.9012321909896035	1.6744893557986198	HBA1
Mesodermal Commitment Pathway WP2857	2/145	0.4191285142865163	0.7454710963723724	0	0	1.4100771023847947	1.2261715885869058	DIP2A;ACVR2A
11P11 2 Copy Number Variation Syndrome WP5348	1/56	0.42598568583995383	0.7454710963723724	0	0	1.8319109461966605	1.563260353350848	MS4A1
Complement And Coagulation Cascades WP558	1/58	0.43726977304070636	0.7454710963723724	0	0	1.767454350161117	1.4620469780616636	CFH
Pre Implantation Embryo WP3527	1/58	0.43726977304070636	0.7454710963723724	0	0	1.767454350161117	1.4620469780616636	NR3C2
Calcium Regulation In Cardiac Cells WP536	2/151	0.43935270048987046	0.7454710963723724	0	0	1.3528824642918602	1.1126819309204883	RGS18;GNG11
Dengue 2 Interactions With Complement And Coagulation Cascades WP3896	1/59	0.4428287756572594	0.7454710963723724	0	0	1.7368930330752992	1.414824596019285	CFH
Myometrial Relaxation And Contraction Pathways WP289	2/156	0.4559110374550347	0.7454710963723724	0	0	1.3086247086247087	1.0278691991217774	RGS18;GNG11
Network Map Of SARS CoV 2 Signaling WP5115	3/254	0.4581198349995752	0.7454710963723724	0	0	1.2045837269478785	0.9403275462135037	CFH;IFI44L;PF4
Cytokine Cytokine Receptor Interaction WP5473	3/255	0.4606721670402861	0.7454710963723724	0	0	1.199742268041237	0.9298825880827429	PPBP;ACVR2A;PF4
Oxidation By Cytochrome P450 WP43	1/63	0.4645237090349114	0.7454710963723724	0	0	1.624506254114549	1.2455782789160381	CYP3A5
Trans Sulfuration One Carbon Metabolism And Related Pathways WP2525	1/69	0.4955001052946971	0.7454710963723724	0	0	1.480717286914766	1.0397414848691406	CHKB
Sterol Regulatory Element Binding Proteins SREBP Signaling WP1982	1/69	0.4955001052946971	0.7454710963723724	0	0	1.480717286914766	1.0397414848691406	SEC31B
Folate Metabolism WP176	1/69	0.4955001052946971	0.7454710963723724	0	0	1.480717286914766	1.0397414848691406	HBA1
Peptide GPCRs WP24	1/72	0.5103130139698027	0.7454710963723724	0	0	1.417936188559931	0.953889613974052	MC1R
Extrafollicular And Follicular B Cell Activation By SARS CoV 2 WP5218	1/74	0.519947064136187	0.7454710963723724	0	0	1.3789488398098966	0.9018715273277892	MS4A1
Nucleotide Excision Repair In Xeroderma Pigmentosum WP5114	1/75	0.5246931342135849	0.7454710963723724	0	0	1.3602454495311638	0.8772790038517	POLD4
Non Genomic Actions Of 1 25 Dihydroxyvitamin D3 WP4341	1/76	0.5293925177137138	0.7454710963723724	0	0	1.3420408163265307	0.8535716750208164	IFI44L
Selenium Micronutrient Network WP15	1/86	0.5739169454100319	0.792005384665844	0	0	1.1835534213685475	0.6571924036676114	HBA1
G Protein Signaling WP35	1/91	0.5945812626093844	0.8044334729421083	0	0	1.1175170068027211	0.5809947243908254	GNG11
Complement System WP2806	1/95	0.6103922927149298	0.809943619179426	0	0	1.069745983499783	0.5280837693892785	CFH
Genes Related To Primary Cilium Development Based On CRISPR WP4536	1/104	0.643759602067877	0.8186466751293872	0	0	0.9758272240935209	0.42978349773390945	RABL2A
Complement System In Neuronal Development And Plasticity WP5090	1/106	0.6507794457248229	0.8186466751293872	0	0	0.9571428571428572	0.4111737234880546	CFH
5Q35 Copy Number Variation WP5380	1/109	0.6610519758018443	0.8186466751293872	0	0	0.9304138321995464	0.3851195080231015	TPM2
CAMKK2 Pathway WP4874	1/110	0.6644088957571838	0.8186466751293872	0	0	0.9218311177682083	0.3768975774550248	IFI44L
DNA Repair Pathways Full Network WP4946	1/120	0.6962111906583839	0.8427819676390963	0	0	0.843937575030012	0.3055916777478942	POLD4
mRNA Processing WP411	1/125	0.71096911695618	0.8458080874133866	0	0	0.8097021066491112	0.2762106725610475	U2AF1
Endoderm Differentiation WP2853	1/140	0.7510977026974491	0.8784023980698982	0	0	0.7217736015269417	0.2065857074040712	DIP2A
Metapathway Biotransformation Phase I And II WP702	1/183	0.8379439375771834	0.937876067263115	0	0	0.5500392464678179	0.0972491834878023	CYP3A5
Ras Signaling WP4223	1/184	0.8395549136666379	0.937876067263115	0	0	0.5470056875209101	0.095662210216572	GNG11
Vitamin D Receptor Pathway WP2877	1/186	0.8427292198596107	0.937876067263115	0	0	0.5410369553226696	0.0925766076560881	CYP3A5
Ciliary Landscape WP4352	1/215	0.882317252587899	0.9663474671200799	0	0	0.46702746519168414	0.05847351566246228	NINL
GPCRs Class A Rhodopsin Like WP455	1/259	0.924266963480476	0.9895400808851057	0	0	0.3865092548647366	0.030439276460490158	MC1R
Focal Adhesion PI3K Akt mTOR Signaling WP3932	1/303	0.951310942092782	0.9895400808851057	0	0	0.32945330450060817	0.016444433245757083	GNG11
Nuclear Receptors Meta Pathway WP2882	1/314	0.9564085637624568	0.9895400808851057	0	0	0.3176957684032079	0.014159728759718316	CYP3A5
PI3K Akt Signaling WP4172	1/338	0.9657614423167437	0.9895400808851057	0	0	0.2947072003875734	0.010267135991799443	GNG11
ADHD And Autism ASD Pathways WP5420	1/370	0.9751989202925679	0.9895400808851057	0	0	0.2687074829931973	0.006748268130899378	GABBR1
Cancer Pathways WP5434	1/507	0.9938000948352889	0.9938000948352889	0	0	0.19457328385899814	0.001210091020566064	GNG11
