Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cardiac Muscle Hypertrophy (GO:0003300)	1/7	0.06695512749178364	0.6116880993877972	0	0	16.834183673469386	45.515131577766866	TTN
Negative Regulation Of Muscle Cell Differentiation (GO:0051148)	1/7	0.06695512749178364	0.6116880993877972	0	0	16.834183673469386	45.515131577766866	RBPMS2
Negative Regulation Of Phospholipase Activity (GO:0010519)	1/7	0.06695512749178364	0.6116880993877972	0	0	16.834183673469386	45.515131577766866	BICD1
UV Protection (GO:0009650)	1/7	0.06695512749178364	0.6116880993877972	0	0	16.834183673469386	45.515131577766866	MC1R
Regulation Of Alpha-Beta T Cell Differentiation (GO:0046637)	1/7	0.06695512749178364	0.6116880993877972	0	0	16.834183673469386	45.515131577766866	ZNF683
Sialylation (GO:0097503)	1/7	0.06695512749178364	0.6116880993877972	0	0	16.834183673469386	45.515131577766866	ST6GALNAC2
Multi-Pass Transmembrane Protein Insertion Into ER Membrane (GO:0160063)	1/8	0.07614881918277594	0.6116880993877972	0	0	14.428571428571429	37.154519475533114	NOMO1
Positive Regulation Of Protein Kinase C Signaling (GO:0090037)	1/8	0.07614881918277594	0.6116880993877972	0	0	14.428571428571429	37.154519475533114	MC1R
Negative Regulation Of Smooth Muscle Cell Differentiation (GO:0051151)	1/8	0.07614881918277594	0.6116880993877972	0	0	14.428571428571429	37.154519475533114	RBPMS2
Integrin Activation (GO:0033622)	1/8	0.07614881918277594	0.6116880993877972	0	0	14.428571428571429	37.154519475533114	MZB1
Embryonic Digestive Tract Morphogenesis (GO:0048557)	1/8	0.07614881918277594	0.6116880993877972	0	0	14.428571428571429	37.154519475533114	RBPMS2
Skeletal Myofibril Assembly (GO:0014866)	1/8	0.07614881918277594	0.6116880993877972	0	0	14.428571428571429	37.154519475533114	TTN
Regulation Of Cell Killing (GO:0031341)	1/8	0.07614881918277594	0.6116880993877972	0	0	14.428571428571429	37.154519475533114	CFH
Antibacterial Humoral Response (GO:0019731)	2/49	0.08402676833504609	0.6116880993877972	0	0	4.311183851609384	10.677163548077221	IGHA1;JCHAIN
Regulation Of Protein Localization To Centrosome (GO:1904779)	1/9	0.0852523778923469	0.6116880993877972	0	0	12.62436224489796	31.082938042400848	BICD1
Regulation Of Complement Activation (GO:0030449)	1/9	0.0852523778923469	0.6116880993877972	0	0	12.62436224489796	31.082938042400848	CFH
Regulation Of Complement-Dependent Cytotoxicity (GO:1903659)	1/9	0.0852523778923469	0.6116880993877972	0	0	12.62436224489796	31.082938042400848	CFH
Excitatory Synapse Assembly (GO:1904861)	1/9	0.0852523778923469	0.6116880993877972	0	0	12.62436224489796	31.082938042400848	SRGAP2C
Phosphatidylethanolamine Biosynthetic Process (GO:0006646)	1/9	0.0852523778923469	0.6116880993877972	0	0	12.62436224489796	31.082938042400848	CHKB
Microtubule Anchoring (GO:0034453)	1/9	0.0852523778923469	0.6116880993877972	0	0	12.62436224489796	31.082938042400848	BICD1
Positive Regulation Of Protein Acetylation (GO:1901985)	1/9	0.0852523778923469	0.6116880993877972	0	0	12.62436224489796	31.082938042400848	DIP2A
Positive Regulation Of Protein Kinase A Signaling (GO:0010739)	1/9	0.0852523778923469	0.6116880993877972	0	0	12.62436224489796	31.082938042400848	MC1R
Oxygen Transport (GO:0015671)	1/10	0.09426668256856496	0.6116880993877972	0	0	11.22108843537415	26.50003063546954	HBA1
Positive Regulation Of Macrophage Differentiation (GO:0045651)	1/10	0.09426668256856496	0.6116880993877972	0	0	11.22108843537415	26.50003063546954	PF4
Microtubule Anchoring At Centrosome (GO:0034454)	1/10	0.09426668256856496	0.6116880993877972	0	0	11.22108843537415	26.50003063546954	NINL
AMP Metabolic Process (GO:0046033)	1/11	0.10319260367144364	0.6116880993877972	0	0	10.098469387755102	22.93522053097424	AK9
Carbon Dioxide Transport (GO:0015670)	1/11	0.10319260367144364	0.6116880993877972	0	0	10.098469387755102	22.93522053097424	HBA1
Intracellular Copper Ion Homeostasis (GO:0006878)	1/11	0.10319260367144364	0.6116880993877972	0	0	10.098469387755102	22.93522053097424	ANKRD9
Regulation Of Phospholipase C Activity (GO:1900274)	1/11	0.10319260367144364	0.6116880993877972	0	0	10.098469387755102	22.93522053097424	BICD1
Chemokine-Mediated Signaling Pathway (GO:0070098)	2/57	0.10847088124421647	0.6116880993877972	0	0	3.6826107226107228	8.180085673949673	PPBP;PF4
Gamma-Delta T Cell Activation (GO:0046629)	1/12	0.1120310032789794	0.6116880993877972	0	0	9.17996289424861	20.094751788867637	TRGC2
Positive Regulation Of Neuron Migration (GO:2001224)	1/12	0.1120310032789794	0.6116880993877972	0	0	9.17996289424861	20.094751788867637	SRGAP2C
UV-damage Excision Repair (GO:0070914)	1/12	0.1120310032789794	0.6116880993877972	0	0	9.17996289424861	20.094751788867637	MC1R
acetyl-CoA Biosynthetic Process (GO:0006085)	1/12	0.1120310032789794	0.6116880993877972	0	0	9.17996289424861	20.094751788867637	DIP2A
Cellular Response To Chemokine (GO:1990869)	2/59	0.11484751815523618	0.6116880993877972	0	0	3.5530364372469636	7.689303661860877	PPBP;PF4
Regulation Of Humoral Immune Response (GO:0002920)	1/13	0.12078273510916757	0.6116880993877972	0	0	8.41454081632653	17.786335993718996	CFH
acyl-CoA Biosynthetic Process (GO:0071616)	1/13	0.12078273510916757	0.6116880993877972	0	0	8.41454081632653	17.786335993718996	DIP2A
Inhibitory Synapse Assembly (GO:1904862)	1/13	0.12078273510916757	0.6116880993877972	0	0	8.41454081632653	17.786335993718996	SRGAP2C
Killing By Host Of Symbiont Cells (GO:0051873)	1/13	0.12078273510916757	0.6116880993877972	0	0	8.41454081632653	17.786335993718996	PF4
Regulation Of Cell Projection Organization (GO:0031344)	1/13	0.12078273510916757	0.6116880993877972	0	0	8.41454081632653	17.786335993718996	ERMN
Cardiac Cell Development (GO:0055006)	1/14	0.12944864464882133	0.6116880993877972	0	0	7.766875981161696	15.879153037390667	TTN
COPII-coated Vesicle Cargo Loading (GO:0090110)	1/14	0.12944864464882133	0.6116880993877972	0	0	7.766875981161696	15.879153037390667	SEC31B
Regulation Of MHC Class II Biosynthetic Process (GO:0045346)	1/14	0.12944864464882133	0.6116880993877972	0	0	7.766875981161696	15.879153037390667	PF4
Copper Ion Homeostasis (GO:0055070)	1/14	0.12944864464882133	0.6116880993877972	0	0	7.766875981161696	15.879153037390667	ANKRD9
Regulation Of Macrophage Differentiation (GO:0045649)	1/14	0.12944864464882133	0.6116880993877972	0	0	7.766875981161696	15.879153037390667	PF4
Response To Muscle Stretch (GO:0035994)	1/14	0.12944864464882133	0.6116880993877972	0	0	7.766875981161696	15.879153037390667	TTN
Positive Regulation Of Transporter Activity (GO:0032411)	1/14	0.12944864464882133	0.6116880993877972	0	0	7.766875981161696	15.879153037390667	KCTD7
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	2/65	0.13451369485280448	0.6116880993877972	0	0	3.213675213675214	6.446919346247004	PPBP;PF4
Cardiac Myofibril Assembly (GO:0055003)	1/15	0.13802956917585696	0.6116880993877972	0	0	7.211734693877551	14.281306966998091	TTN
Gas Transport (GO:0015669)	1/15	0.13802956917585696	0.6116880993877972	0	0	7.211734693877551	14.281306966998091	HBA1
Mitotic Chromosome Condensation (GO:0007076)	1/15	0.13802956917585696	0.6116880993877972	0	0	7.211734693877551	14.281306966998091	TTN
Defense Response To Protozoan (GO:0042832)	1/15	0.13802956917585696	0.6116880993877972	0	0	7.211734693877551	14.281306966998091	PF4
Regulation Of Activin Receptor Signaling Pathway (GO:0032925)	1/15	0.13802956917585696	0.6116880993877972	0	0	7.211734693877551	14.281306966998091	ACVR2A
Dendritic Spine Morphogenesis (GO:0060997)	1/15	0.13802956917585696	0.6116880993877972	0	0	7.211734693877551	14.281306966998091	DIP2A
Digestive Tract Morphogenesis (GO:0048546)	1/15	0.13802956917585696	0.6116880993877972	0	0	7.211734693877551	14.281306966998091	RBPMS2
Regulation Of Protein Kinase A Signaling (GO:0010738)	1/16	0.14652633785915756	0.6116880993877972	0	0	6.7306122448979595	12.926477926276414	MC1R
Regulation Of Protein Kinase C Signaling (GO:0090036)	1/16	0.14652633785915756	0.6116880993877972	0	0	6.7306122448979595	12.926477926276414	MC1R
Protein Kinase A Signaling (GO:0010737)	1/16	0.14652633785915756	0.6116880993877972	0	0	6.7306122448979595	12.926477926276414	TTN
acetyl-CoA Metabolic Process (GO:0006084)	1/16	0.14652633785915756	0.6116880993877972	0	0	6.7306122448979595	12.926477926276414	DIP2A
Activin Receptor Signaling Pathway (GO:0032924)	1/16	0.14652633785915756	0.6116880993877972	0	0	6.7306122448979595	12.926477926276414	ACVR2A
Regulation Of Natural Killer Cell Activation (GO:0032814)	1/16	0.14652633785915756	0.6116880993877972	0	0	6.7306122448979595	12.926477926276414	ZNF683
Neutrophil Chemotaxis (GO:0030593)	2/70	0.1514303550058173	0.6116880993877972	0	0	2.9766214177978885	5.6187582874212625	PPBP;PF4
Synapse Assembly (GO:0007416)	2/71	0.15486311731440378	0.6116880993877972	0	0	2.933333333333333	5.4712934212595945	SRGAP2C;FARP1
Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744)	1/17	0.15493977178893165	0.6116880993877972	0	0	6.309630102040816	11.765685914464035	PF4
Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)	1/17	0.15493977178893165	0.6116880993877972	0	0	6.309630102040816	11.765685914464035	DIP2A
Muscle Tissue Morphogenesis (GO:0060415)	1/17	0.15493977178893165	0.6116880993877972	0	0	6.309630102040816	11.765685914464035	TTN
Granulocyte Chemotaxis (GO:0071621)	2/73	0.16177293160037662	0.6116880993877972	0	0	2.850415312387143	5.192207030855023	PPBP;PF4
Protein Import Into Mitochondrial Matrix (GO:0030150)	1/18	0.16327068419847435	0.6116880993877972	0	0	5.938175270108043	10.762027106985062	DNLZ
Renal Absorption (GO:0070293)	1/18	0.16327068419847435	0.6116880993877972	0	0	5.938175270108043	10.762027106985062	KLHL3
Regulation Of Lymphocyte Proliferation (GO:0050670)	1/18	0.16327068419847435	0.6116880993877972	0	0	5.938175270108043	10.762027106985062	MZB1
Detection Of Mechanical Stimulus (GO:0050982)	1/18	0.16327068419847435	0.6116880993877972	0	0	5.938175270108043	10.762027106985062	TTN
Actin Filament Organization (GO:0007015)	3/144	0.16973658844038528	0.6116880993877972	0	0	2.1563939460407986	3.824380886673508	TPM2;ERMN;TTN
Phosphatidylcholine Biosynthetic Process (GO:0006656)	1/19	0.17151988032070245	0.6116880993877972	0	0	5.607993197278912	9.887206608811388	CHKB
Xenobiotic Catabolic Process (GO:0042178)	1/19	0.17151988032070245	0.6116880993877972	0	0	5.607993197278912	9.887206608811388	CYP3A5
Regulation Of Lymphocyte Differentiation (GO:0045619)	1/19	0.17151988032070245	0.6116880993877972	0	0	5.607993197278912	9.887206608811388	ZNF683
Regulation Of Megakaryocyte Differentiation (GO:0045652)	1/19	0.17151988032070245	0.6116880993877972	0	0	5.607993197278912	9.887206608811388	PF4
Embryonic Digestive Tract Development (GO:0048566)	1/19	0.17151988032070245	0.6116880993877972	0	0	5.607993197278912	9.887206608811388	RBPMS2
Neuron Projection Morphogenesis (GO:0048812)	3/146	0.17457793782325096	0.6116880993877972	0	0	2.1260183115853217	3.710718348917487	FARP1;DIP2A;S100B
Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	2/77	0.17575263700719806	0.6116880993877972	0	0	2.697846153846154	4.690685064686073	FARP1;S100B
Neutrophil Migration (GO:1990266)	2/77	0.17575263700719806	0.6116880993877972	0	0	2.697846153846154	4.690685064686073	PPBP;PF4
Hydrogen Peroxide Catabolic Process (GO:0042744)	1/20	0.1796881576076363	0.6193135529195231	0	0	5.312567132116004	9.119193547123624	HBA1
Regulation Of Dendritic Spine Development (GO:0060998)	1/21	0.1877763058274425	0.6294706704821629	0	0	5.046683673469388	8.440598061450936	SRGAP2C
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240)	1/22	0.19578510698236704	0.6294706704821629	0	0	4.8061224489795915	7.83752465589223	PF4
Negative Regulation Of Myeloid Cell Differentiation (GO:0045638)	1/22	0.19578510698236704	0.6294706704821629	0	0	4.8061224489795915	7.83752465589223	PF4
Glucose Transmembrane Transport (GO:1904659)	1/22	0.19578510698236704	0.6294706704821629	0	0	4.8061224489795915	7.83752465589223	PPBP
Hexose Transmembrane Transport (GO:0008645)	1/22	0.19578510698236704	0.6294706704821629	0	0	4.8061224489795915	7.83752465589223	PPBP
Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099)	1/22	0.19578510698236704	0.6294706704821629	0	0	4.8061224489795915	7.83752465589223	PF4
Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744)	1/22	0.19578510698236704	0.6294706704821629	0	0	4.8061224489795915	7.83752465589223	BICD1
Protein Transport (GO:0015031)	5/313	0.19682040682681712	0.6294706704821629	0	0	1.648319128787879	2.679282755765656	ARRDC4;ARRDC5;ARL17A;RABL2A;SEC31B
Response To BMP (GO:0071772)	1/23	0.2037153355814816	0.6457048583163033	0	0	4.587430426716141	7.298747108656853	ACVR2A
Stress Granule Assembly (GO:0034063)	1/24	0.2115677585664908	0.6457855966142585	0	0	4.387755102040816	6.8151049279830325	BICD1
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	3/163	0.21713486616242383	0.6457855966142585	0	0	1.898485824742268	2.8994370654441295	GABBR1;MC1R;PF4
Nitrogen Compound Transport (GO:0071705)	3/163	0.21713486616242383	0.6457855966142585	0	0	1.898485824742268	2.8994370654441295	ARRDC4;ARRDC5;HBA1
Negative Regulation Of Intracellular Protein Transport (GO:0090317)	1/25	0.21934313540927117	0.6457855966142585	0	0	4.204719387755102	6.379055245294434	C11ORF65
Phosphatidylethanolamine Metabolic Process (GO:0046337)	1/25	0.21934313540927117	0.6457855966142585	0	0	4.204719387755102	6.379055245294434	CHKB
Vesicle Cargo Loading (GO:0035459)	1/25	0.21934313540927117	0.6457855966142585	0	0	4.204719387755102	6.379055245294434	SEC31B
Regulation Of B Cell Activation (GO:0050864)	1/25	0.21934313540927117	0.6457855966142585	0	0	4.204719387755102	6.379055245294434	MZB1
Lymphocyte Differentiation (GO:0030098)	2/91	0.22589440146084594	0.6457855966142585	0	0	2.271852492077211	3.3798068702729007	GPR89B;MS4A1
Cardiac Muscle Cell Development (GO:0055013)	1/26	0.22704221829557317	0.6457855966142585	0	0	4.036326530612245	5.984335595660677	TTN
Dendritic Spine Organization (GO:0097061)	1/26	0.22704221829557317	0.6457855966142585	0	0	4.036326530612245	5.984335595660677	DIP2A
Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305)	1/26	0.22704221829557317	0.6457855966142585	0	0	4.036326530612245	5.984335595660677	C11ORF80
Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	1/26	0.22704221829557317	0.6457855966142585	0	0	4.036326530612245	5.984335595660677	ACVR2A
Cardiac Muscle Cell Differentiation (GO:0055007)	1/27	0.23466575200912493	0.6457855966142585	0	0	3.8808869701726842	5.62570700950055	TTN
Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)	1/27	0.23466575200912493	0.6457855966142585	0	0	3.8808869701726842	5.62570700950055	PF4
Regulation Of Immunoglobulin Production (GO:0002637)	1/27	0.23466575200912493	0.6457855966142585	0	0	3.8808869701726842	5.62570700950055	MZB1
Regulation Of Mitochondrial Fission (GO:0090140)	1/27	0.23466575200912493	0.6457855966142585	0	0	3.8808869701726842	5.62570700950055	C11ORF65
Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443)	1/27	0.23466575200912493	0.6457855966142585	0	0	3.8808869701726842	5.62570700950055	ARRDC4
Muscle Contraction (GO:0006936)	2/94	0.236794731870545	0.6466317678003345	0	0	2.1974358974358976	3.165541823701466	TPM2;TTN
Protein Insertion Into ER Membrane (GO:0045048)	1/29	0.24968911512883088	0.6614898199308579	0	0	3.6033163265306123	4.999740759307304	NOMO1
Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033)	1/29	0.24968911512883088	0.6614898199308579	0	0	3.6033163265306123	4.999740759307304	SRGAP2C
Regulation Of Neuron Migration (GO:2001222)	1/29	0.24968911512883088	0.6614898199308579	0	0	3.6033163265306123	4.999740759307304	SRGAP2C
Sarcomere Organization (GO:0045214)	1/29	0.24968911512883088	0.6614898199308579	0	0	3.6033163265306123	4.999740759307304	TTN
Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	1/30	0.25709039830181823	0.6744397976258123	0	0	3.4788881069669246	4.725469425364806	PF4
B Cell Proliferation (GO:0042100)	1/31	0.2644190399487812	0.6744397976258123	0	0	3.362755102040816	4.4732046355544925	MS4A1
Cardiac Muscle Tissue Morphogenesis (GO:0055008)	1/31	0.2644190399487812	0.6744397976258123	0	0	3.362755102040816	4.4732046355544925	TTN
Activation Of GTPase Activity (GO:0090630)	2/102	0.2659694063085119	0.6744397976258123	0	0	2.020820512820513	2.6763221270380053	AGAP6;AGAP4
Protein Transmembrane Import Into Intracellular Organelle (GO:0044743)	1/32	0.2716757494661723	0.6744397976258123	0	0	3.2541145490454246	4.240586427607201	DNLZ
Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438)	1/32	0.2716757494661723	0.6744397976258123	0	0	3.2541145490454246	4.240586427607201	ARRDC4
Muscle Cell Development (GO:0055001)	1/32	0.2716757494661723	0.6744397976258123	0	0	3.2541145490454246	4.240586427607201	TTN
Chromosome Condensation (GO:0030261)	1/32	0.2716757494661723	0.6744397976258123	0	0	3.2541145490454246	4.240586427607201	TTN
Intracellular pH Reduction (GO:0051452)	1/32	0.2716757494661723	0.6744397976258123	0	0	3.2541145490454246	4.240586427607201	GPR89B
Cardiac Muscle Contraction (GO:0060048)	1/33	0.278861229263361	0.6855468011413045	0	0	3.152264030612245	4.025570432144096	TTN
Positive Regulation Of Immunoglobulin Production (GO:0002639)	1/34	0.2859761750177994	0.6855468011413045	0	0	3.056586270871985	3.8263776680412116	MZB1
Positive Regulation Of Metabolic Process (GO:0009893)	2/108	0.2878622568667625	0.6855468011413045	0	0	1.9058538945331398	2.373308755153687	IGHA1;JCHAIN
Negative Regulation Of Developmental Process (GO:0051093)	2/109	0.2915059640832104	0.6855468011413045	0	0	1.8879463215911814	2.3272616386487166	SRGAP2C;C11ORF65
One-Carbon Compound Transport (GO:0019755)	1/35	0.29302127553958185	0.6855468011413045	0	0	2.9665366146458583	3.641453537356062	HBA1
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	2/110	0.2951473577539955	0.6855468011413045	0	0	1.8703703703703705	2.2823765460095378	MC1R;PF4
T Cell Activation (GO:0042110)	2/111	0.2987861312798703	0.6855468011413045	0	0	1.8531169136673724	2.2386157134440205	GPR89B;TRGC2
COPII-coated Vesicle Budding (GO:0090114)	1/36	0.2999972130793481	0.6855468011413045	0	0	2.8816326530612244	3.4694341160728244	SEC31B
Regulation Of Erythrocyte Differentiation (GO:0045646)	1/36	0.2999972130793481	0.6855468011413045	0	0	2.8816326530612244	3.4694341160728244	ACVR2A
Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)	1/36	0.2999972130793481	0.6855468011413045	0	0	2.8816326530612244	3.4694341160728244	ACVR2A
Regulation Of T Cell Mediated Cytotoxicity (GO:0001914)	1/36	0.2999972130793481	0.6855468011413045	0	0	2.8816326530612244	3.4694341160728244	CD1A
Lymphocyte Proliferation (GO:0046651)	1/38	0.3137442947182595	0.6855468011413045	0	0	2.7255929398786543	3.159444573314536	MS4A1
Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)	1/38	0.3137442947182595	0.6855468011413045	0	0	2.7255929398786543	3.159444573314536	MZB1
Positive Regulation Of Bone Mineralization (GO:0030501)	1/38	0.3137442947182595	0.6855468011413045	0	0	2.7255929398786543	3.159444573314536	ACVR2A
Organelle Transport Along Microtubule (GO:0072384)	1/39	0.32051677031723486	0.6855468011413045	0	0	2.653732545649839	3.0194717656688694	BICD1
Regulation Of Protein Targeting To Mitochondrion (GO:1903214)	1/39	0.32051677031723486	0.6855468011413045	0	0	2.653732545649839	3.0194717656688694	C11ORF65
Regulation Of Receptor-Mediated Endocytosis (GO:0048259)	1/39	0.32051677031723486	0.6855468011413045	0	0	2.653732545649839	3.0194717656688694	BICD1
Negative Regulation Of Mitochondrion Organization (GO:0010823)	1/39	0.32051677031723486	0.6855468011413045	0	0	2.653732545649839	3.0194717656688694	C11ORF65
Neuron Projection Extension (GO:1990138)	1/39	0.32051677031723486	0.6855468011413045	0	0	2.653732545649839	3.0194717656688694	S100B
Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	2/117	0.32054734744297564	0.6855468011413045	0	0	1.755897435897436	1.9977289082308949	PPBP;PF4
Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)	1/40	0.32722274596082745	0.6855468011413045	0	0	2.585557299843014	2.8883626703045158	PF4
O-glycan Processing (GO:0016266)	1/41	0.3338628713244691	0.6855468011413045	0	0	2.5207908163265307	2.7653703819512114	ST6GALNAC2
Heart Contraction (GO:0060047)	1/41	0.3338628713244691	0.6855468011413045	0	0	2.5207908163265307	2.7653703819512114	TTN
Positive Regulation Of Ossification (GO:0045778)	1/41	0.3338628713244691	0.6855468011413045	0	0	2.5207908163265307	2.7653703819512114	ACVR2A
Regulation Of Microtubule-Based Process (GO:0032886)	1/41	0.3338628713244691	0.6855468011413045	0	0	2.5207908163265307	2.7653703819512114	BICD1
Substantia Nigra Development (GO:0021762)	1/42	0.3404377897710713	0.6855468011413045	0	0	2.4591836734693877	2.6498266562500814	CHKB
Translational Elongation (GO:0006414)	1/42	0.3404377897710713	0.6855468011413045	0	0	2.4591836734693877	2.6498266562500814	EIF5AL1
Lipid Modification (GO:0030258)	1/42	0.3404377897710713	0.6855468011413045	0	0	2.4591836734693877	2.6498266562500814	CYP3A5
Cellular Response To Lipopolysaccharide (GO:0071222)	2/124	0.3457231320417958	0.6855468011413045	0	0	1.6545607398066415	1.757337123470145	PPBP;PF4
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	2/124	0.3457231320417958	0.6855468011413045	0	0	1.6545607398066415	1.757337123470145	DOK6;ACVR2A
Regulation Of Filopodium Assembly (GO:0051489)	1/43	0.3469481384581217	0.6855468011413045	0	0	2.4005102040816326	2.541132012855372	SRGAP2C
Positive Regulation Of T Cell Mediated Immunity (GO:0002711)	1/43	0.3469481384581217	0.6855468011413045	0	0	2.4005102040816326	2.541132012855372	CD1A
Negative Regulation Of BMP Signaling Pathway (GO:0030514)	1/43	0.3469481384581217	0.6855468011413045	0	0	2.4005102040816326	2.541132012855372	RBPMS2
Positive Regulation Of Biomineral Tissue Development (GO:0070169)	1/43	0.3469481384581217	0.6855468011413045	0	0	2.4005102040816326	2.541132012855372	ACVR2A
Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)	1/43	0.3469481384581217	0.6855468011413045	0	0	2.4005102040816326	2.541132012855372	BICD1
Establishment Of Protein Localization To Mitochondrion (GO:0072655)	1/44	0.35339454819396826	0.6855468011413045	0	0	2.344565733270052	2.438747280952085	DNLZ
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)	1/44	0.35339454819396826	0.6855468011413045	0	0	2.344565733270052	2.438747280952085	MZB1
Positive Regulation Of Osteoblast Differentiation (GO:0045669)	1/44	0.35339454819396826	0.6855468011413045	0	0	2.344565733270052	2.438747280952085	ACVR2A
Regulation Of B Cell Proliferation (GO:0030888)	1/44	0.35339454819396826	0.6855468011413045	0	0	2.344565733270052	2.438747280952085	MZB1
Embryonic Organ Morphogenesis (GO:0048562)	1/44	0.35339454819396826	0.6855468011413045	0	0	2.344565733270052	2.438747280952085	RBPMS2
Regulation Of Tumor Necrosis Factor Production (GO:0032680)	2/127	0.3564229615922919	0.6876638661155632	0	0	1.6146051282051281	1.6656866473608012	MC1R;PF4
