Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
miRNA Targets In ECM And Membrane Receptors WP2911	1/22	0.3940263674906091	0.9938080774958495	0	0	2.0711634319652137	1.9289520679309144	COL6A3
Immune Response To Tuberculosis WP4197	1/22	0.3940263674906091	0.9938080774958495	0	0	2.0711634319652137	1.9289520679309144	IFITM1
Nanoparticle Triggered Autophagic Cell Death WP2509	1/23	0.4076757635803343	0.9938080774958495	0	0	1.976918404535331	1.7738555093100028	MAP1LC3A
Cancer Immunotherapy By PD 1 Blockade WP4585	1/23	0.4076757635803343	0.9938080774958495	0	0	1.976918404535331	1.7738555093100028	PDCD1
10Q22Q23 Copy Number Variation WP5402	2/62	0.4081918234921897	0.9938080774958495	0	0	1.4501488095238095	1.2993595222209113	SHLD2;SHLD1
T Cell Antigen Receptor TCR Pathway During Staph A. Infection WP3863	2/62	0.4081918234921897	0.9938080774958495	0	0	1.4501488095238095	1.2993595222209113	CTLA4;PDCD1
Proteasome Degradation WP183	2/62	0.4081918234921897	0.9938080774958495	0	0	1.4501488095238095	1.2993595222209113	HLA-G;PSMB10
TAR Syndrome WP5362	2/62	0.4081918234921897	0.9938080774958495	0	0	1.4501488095238095	1.2993595222209113	DDIT4;HLA-G
GPCRs Class B Secretin Like WP334	1/24	0.42101837776549683	0.9938080774958495	0	0	1.8908685968819599	1.6357503246521947	LINC02210-CRHR1
miRNA Regulation Of P53 Pathway In Prostate Cancer WP3982	1/24	0.42101837776549683	0.9938080774958495	0	0	1.8908685968819599	1.6357503246521947	PERP
Leucine Isoleucine And Valine Metabolism WP4686	1/24	0.42101837776549683	0.9938080774958495	0	0	1.8908685968819599	1.6357503246521947	BCKDHA
Ferroptosis WP4313	2/65	0.43157164750930327	0.9938080774958495	0	0	1.3808815192743764	1.160384760108763	MAP1LC3A;PCBP2
Mammalian Disorder Of Sexual Development WP4842	1/25	0.434061090236361	0.9938080774958495	0	0	1.8119896065330363	1.5122321548246542	FST
EPO Receptor Signaling WP581	1/26	0.44681062716455017	0.9938080774958495	0	0	1.7394209354120267	1.4013130367376898	CISH
COVID 19 Structural Coverage Map WP5145	1/26	0.44681062716455017	0.9938080774958495	0	0	1.7394209354120267	1.4013130367376898	MRM2
Intracellular Trafficking Proteins Involved In CMT Neuropathy WP4856	1/27	0.45927356423804844	0.9938080774958495	0	0	1.672434469761864	1.3013367241517033	NEFL
7 Oxo C And 7 Beta HC Pathways WP5064	1/27	0.45927356423804844	0.9938080774958495	0	0	1.672434469761864	1.3013367241517033	DHCR7
Nanoparticle Mediated Activation Of Receptor Signaling WP2643	1/28	0.471456329954417	0.9938080774958495	0	0	1.6104099645302319	1.2109136330952102	AREG
Angiotensin II Receptor Type 1 Pathway WP5036	1/28	0.471456329954417	0.9938080774958495	0	0	1.6104099645302319	1.2109136330952102	RACK1
Leptin Signaling WP2034	2/71	0.4767928179898199	0.9938080774958495	0	0	1.2604166666666667	0.9335568789637111	CISH;PLCG2
Lipid Metabolism Pathway WP3965	1/29	0.4833652089718215	0.9938080774958495	0	0	1.5528157811008592	1.1288703408467946	BCKDHA
One Carbon Metabolism WP241	1/29	0.4833652089718215	0.9938080774958495	0	0	1.5528157811008592	1.1288703408467946	SHMT2
Kleefstra Syndrome WP5351	1/29	0.4833652089718215	0.9938080774958495	0	0	1.5528157811008592	1.1288703408467946	PAGR1
Cannabinoid Receptor Signaling WP3869	1/29	0.4833652089718215	0.9938080774958495	0	0	1.5528157811008592	1.1288703408467946	ADORA2A
Cholesterol Metabolism WP5304	2/72	0.48411579290250356	0.9938080774958495	0	0	1.2423469387755102	0.9012371801047534	CYP51A1;DHCR7
Inflammatory Response Pathway WP453	1/30	0.4950063452047425	0.9938080774958495	0	0	1.4991936103217878	1.0542100059679838	IL2RA
Extrafollicular And Follicular B Cell Activation By SARS CoV 2 WP5218	2/74	0.49856948558599706	0.9938080774958495	0	0	1.2077132936507937	0.8405833192760682	IFITM1;PDCD1
22Q11 2 Copy Number Variation Syndrome WP4657	3/119	0.5032336747796867	0.9938080774958495	0	0	1.1243925017357093	0.7721210669374742	RORC;UFD1;ESS2
Constitutive Androstane Receptor Pathway WP2875	1/31	0.5063857452276469	0.9938080774958495	0	0	1.4491462509279882	0.9860810696304133	PTPA
16P11 2 Distal Deletion Syndrome WP4950	1/31	0.5063857452276469	0.9938080774958495	0	0	1.4491462509279882	0.9860810696304133	IFITM1
Hair Follicle Development Organogenesis Part 2 Of 3 WP2839	1/32	0.5175092808425237	0.9938080774958495	0	0	1.4023277534305625	0.9237523039543255	EDA
Development And Heterogeneity Of The ILC Family WP3893	1/32	0.5175092808425237	0.9938080774958495	0	0	1.4023277534305625	0.9237523039543255	AREG
Monoamine Transport WP727	1/32	0.5175092808425237	0.9938080774958495	0	0	1.4023277534305625	0.9237523039543255	ADORA2A
Prostaglandin Signaling WP5088	1/33	0.5283826927065286	0.9938080774958495	0	0	1.3584354120267261	0.8665927624038605	AREG
Tryptophan Metabolism WP465	1/33	0.5283826927065286	0.9938080774958495	0	0	1.3584354120267261	0.8665927624038605	KYAT3
Mitochondrial Immune Response To SARS CoV 2 WP5038	1/33	0.5283826927065286	0.9938080774958495	0	0	1.3584354120267261	0.8665927624038605	CGAS
Resistin As A Regulator Of Inflammation WP4481	1/33	0.5283826927065286	0.9938080774958495	0	0	1.3584354120267261	0.8665927624038605	PLCG2
GPCRs Class A Rhodopsin Like WP455	6/259	0.5286595331989995	0.9938080774958495	0	0	1.0307125307125307	0.6569871533017838	GPR174;GPR25;ADORA2A;CXCR3;CCR6;CCR4
JAK STAT Signaling In The Regulation Of Beta Cells WP5358	1/34	0.5390115928331316	0.9938080774958495	0	0	1.3172032125261524	0.8140555587889909	CISH
Purinergic Signaling WP4900	1/34	0.5390115928331316	0.9938080774958495	0	0	1.3172032125261524	0.8140555587889909	ADORA2A
Cohesin Complex Cornelia De Lange Syndrome WP5117	1/34	0.5390115928331316	0.9938080774958495	0	0	1.3172032125261524	0.8140555587889909	PTPA
Target Of Rapamycin Signaling WP1471	1/36	0.5595576805590823	0.9938080774958495	0	0	1.2418071905822463	0.7210040132463585	DDIT4
Host Pathogen Interaction Of Human Coronaviruses MAPK Signaling WP4877	1/36	0.5595576805590823	0.9938080774958495	0	0	1.2418071905822463	0.7210040132463585	IFITM1
Factors And Pathways Affecting IGF1 Akt Signaling WP3850	1/36	0.5595576805590823	0.9938080774958495	0	0	1.2418071905822463	0.7210040132463585	MAP1LC3A
Genetic Causes Of Porto Sinusoidal Vascular Disease WP5269	1/37	0.5694854751897775	0.9938080774958495	0	0	1.2072506805246226	0.6797086937558222	CYBC1
mBDNF And proBDNF Regulation Of GABA Neurotransmission WP4829	1/38	0.5791899774495607	0.9938080774958495	0	0	1.1745620899295732	0.6414574185459856	CREM
Nuclear Receptors WP170	1/38	0.5791899774495607	0.9938080774958495	0	0	1.1745620899295732	0.6414574185459856	RORC
Sleep Regulation WP3591	1/38	0.5791899774495607	0.9938080774958495	0	0	1.1745620899295732	0.6414574185459856	ADORA2A
Amyotrophic Lateral Sclerosis ALS WP2447	1/38	0.5791899774495607	0.9938080774958495	0	0	1.1745620899295732	0.6414574185459856	NEFL
ATM Signaling WP2516	1/40	0.5979490380395889	0.9938080774958495	0	0	1.1142139226771743	0.5729842304396039	MRE11
Catabolism Of Skeletal Muscle In Cachexia WP5474	1/40	0.5979490380395889	0.9938080774958495	0	0	1.1142139226771743	0.5729842304396039	MAP1LC3A
Microglia Pathogen Phagocytosis Pathway WP3937	1/40	0.5979490380395889	0.9938080774958495	0	0	1.1142139226771743	0.5729842304396039	PLCG2
Glycogen Synthesis And Degradation WP500	1/40	0.5979490380395889	0.9938080774958495	0	0	1.1142139226771743	0.5729842304396039	PTPA
ErbB Signaling WP673	2/90	0.6044458031303522	0.9938080774958495	0	0	0.9873173701298701	0.49705828400811186	PLCG2;AREG
Nucleotide Binding Oligomerization Domain NOD Pathway WP1433	1/41	0.6070132846868855	0.9938080774958495	0	0	1.0863028953229399	0.5422874048932695	ERBIN
P53 Transcriptional Gene Network WP4963	2/91	0.6104709184485914	0.9938080774958495	0	0	0.9761737560192616	0.4817657841359174	PERP;DDIT4
Metabolic Reprogramming In Colon Cancer WP4290	1/42	0.6158736207998857	0.9938080774958495	0	0	1.0597533814981803	0.5136767680717648	SHMT2
Metabolic Epileptic Disorders WP5355	2/92	0.6164258934299558	0.9938080774958495	0	0	0.9652777777777778	0.467017961653461	SHMT2;SQOR
Cholesterol Biosynthesis Pathway In Hepatocytes WP5329	1/43	0.6245346234357532	0.9938080774958495	0	0	1.0344681302365044	0.4869743300230525	CYP51A1
Hedgehog Signaling WP4249	1/43	0.6245346234357532	0.9938080774958495	0	0	1.0344681302365044	0.4869743300230525	GRK2
Neurodegeneration W Brain Fe Accumulation NBIA Subtypes Pathway WP4577	1/44	0.633000767492775	0.9938080774958495	0	0	1.0103589371730461	0.46202061691214596	MAP1LC3A
Integrated Cancer Pathway WP1971	1/44	0.633000767492775	0.9938080774958495	0	0	1.0103589371730461	0.46202061691214596	MRE11
IL11 Signaling WP2332	1/44	0.633000767492775	0.9938080774958495	0	0	1.0103589371730461	0.46202061691214596	PTPA
Vasopressin Regulated Water Reabsorption WP5085	1/44	0.633000767492775	0.9938080774958495	0	0	1.0103589371730461	0.46202061691214596	AQP3
15Q25 Copy Number Variation WP5408	1/45	0.6412764272445727	0.9938080774958495	0	0	0.987345616521563	0.43867239612138115	TENT4B
TROP2 Regulatory Signaling WP5300	1/45	0.6412764272445727	0.9938080774958495	0	0	0.987345616521563	0.43867239612138115	RACK1
Aryl Hydrocarbon Receptor Pathway WP2873	1/45	0.6412764272445727	0.9938080774958495	0	0	0.987345616521563	0.43867239612138115	SLC7A5
Endoplasmic Reticulum Stress Response In Coronavirus Infection WP4861	1/46	0.6493658793017053	0.9938080774958495	0	0	0.9653551101212571	0.41680072086335107	MAP1LC3A
NO cGMP PKG Mediated Neuroprotection WP4008	1/46	0.6493658793017053	0.9938080774958495	0	0	0.9653551101212571	0.41680072086335107	NEFL
ATM Signaling In Development And Disease WP3878	1/47	0.6572733042416189	0.9938080774958495	0	0	0.9443207126948775	0.39628924751336425	MRE11
Pancreatic Cancer Subtypes WP5390	1/48	0.6650027890486602	0.9938080774958495	0	0	0.924181396010046	0.37703277996176876	AREG
IL26 Signaling WP5347	1/48	0.6650027890486602	0.9938080774958495	0	0	0.924181396010046	0.37703277996176876	RORC
Circadian Rhythm Genes WP3594	4/201	0.6656673937602575	0.9938080774958495	0	0	0.8810634859211035	0.3585621266203271	SLC9A3;ADORA2A;RORC;CREM
Translation Factors WP107	1/50	0.6799438307673425	0.9938080774958495	0	0	0.8863688014181174	0.3419124095630424	EIF4EBP3
Myometrial Relaxation And Contraction Pathways WP289	3/156	0.6852424360511296	0.9938080774958495	0	0	0.8508575689783744	0.32160934091559445	LINC02210-CRHR1;RGS16;PLCG2
Complement System In Neuronal Development And Plasticity WP5090	2/106	0.6925367452052786	0.9938080774958495	0	0	0.8347355769230769	0.30667682640436733	PATJ;PLSCR3
Netrin UNC5B Signaling WP4747	1/52	0.6942199057403854	0.9938080774958495	0	0	0.8515219005196734	0.3107769690735773	PTPA
Apoptosis Related Network Due To Altered Notch3 Ovarian Cancer WP2864	1/53	0.7011178612980248	0.9938080774958495	0	0	0.8351036491348295	0.29652799660406304	BEX3
5Q35 Copy Number Variation WP5380	2/109	0.707129581278988	0.9938080774958495	0	0	0.811206608811749	0.28111663058832376	BABAM2;ABRAXAS1
TGF Beta Receptor Signaling WP560	1/54	0.7078605460146715	0.9938080774958495	0	0	0.8193049544060176	0.283076558414298	FST
Interferon Type I Signaling WP585	1/54	0.7078605460146715	0.9938080774958495	0	0	0.8193049544060176	0.283076558414298	RACK1
Vitamin B12 Metabolism WP1533	1/54	0.7078605460146715	0.9938080774958495	0	0	0.8193049544060176	0.283076558414298	SHMT2
Phosphodiesterases In Neuronal Function WP4222	1/54	0.7078605460146715	0.9938080774958495	0	0	0.8193049544060176	0.283076558414298	ADORA2A
8P23 1 Copy Number Variation Syndrome WP5346	1/54	0.7078605460146715	0.9938080774958495	0	0	0.8193049544060176	0.283076558414298	CGAS
DNA IR Double Strand Breaks And Cellular Response Via ATM WP3959	1/55	0.714451447356341	0.9938080774958495	0	0	0.8040913965190134	0.2703678819252	MRE11
Ciliary Landscape WP4352	4/215	0.716020979479431	0.9938080774958495	0	0	0.8220092236414256	0.27458873817328916	EIPR1;RHBDD2;NEFL;CNOT9
Neurogenesis Regulation In The Olfactory Epithelium WP5265	1/57	0.7271914610557821	0.9938080774958495	0	0	0.775294304804327	0.24698200111879484	MRE11
ADHD And Autism ASD Pathways WP5420	7/370	0.7300808419749417	0.9938080774958495	0	0	0.8352082283951768	0.26275651578560344	MAP1LC3A;ADORA2A;SHMT2;PLCG2;KYAT3;KCNA3;FAAH2
TGF Beta Receptor Signaling In Skeletal Dysplasias WP4816	1/58	0.7333471644809295	0.9938080774958495	0	0	0.7616535771500019	0.23621624546282205	FST
MET In Type 1 Papillary Renal Cell Carcinoma WP4205	1/59	0.7393642701147196	0.9938080774958495	0	0	0.7484832194147915	0.22601540336579826	ELOA
Development Of Ureteric Derived Collecting System WP5053	1/60	0.7452458918774216	0.9938080774958495	0	0	0.7357593144841644	0.21634344788808643	FST
Spinal Cord Injury WP2431	2/119	0.7516452695664092	0.9938080774958495	0	0	0.7414911477411478	0.2116888878574668	ZFP36;MIF
